idx,name,att1,att2,att3,att4,att5,att6,att7,att8,att9
26,'PBHIVVVHBK',0.6910084468687552,0.7373240791684976,0.6838360946906777,1,1,0.32486375864667105,0.7687618530046693,0.039258989789617615,1
27,'IVMHHFABCU',0.6076280822701553,0.8684663361847109,0.13655539622130342,0,1,0.08029245994373813,0.14080909726464919,0.9943101361007269,0
28,'FRTLKWKVVD',0.6394658155363846,0.7148338249253127,0.7454518835151379,0,1,0.3967356261232894,0.477223092652299,0.12295046568392876,1
29,'SVWOSEYFMA',0.6026005691020897,0.8457417691120717,0.033064693700486036,0,1,0.4284904617895293,0.43157212630520625,0.8178890203220633,1
30,'VDAYMCLLUD',0.9149738783435757,0.9819044154561842,0.22217978748731926,1,1,0.7734074175949759,0.629820541579994,0.8689461952716708,1
31,'KFILSGCVLG',0.2583258782318143,0.6472688247608245,0.6762089676889916,1,1,0.9129845770548118,0.9871850198596429,0.8675574426917929,1
32,'ITOOKTCOIE',0.8158704634443317,0.878456293009027,0.9307913223612229,1,1,0.8870474468524313,0.3210647148185819,0.007526087193142628,1
33,'CXRGPSUNIQ',0.9071939461631597,0.19534227833066842,0.3933181551503607,1,0,0.4064825000969766,0.12827331515372953,0.6356555867798396,0
34,'UVGWMFNVIX',0.4568688874624457,0.5661273348026491,0.08499530042779824,1,1,0.41738193000127854,0.5938471572728367,0.8454661278544692,1
35,'MVESYJXBYL',0.8027077579483788,0.47874567166465676,0.807008873460157,1,0,0.2715071245844256,0.20278356525543617,0.3834805693091229,0
36,'ESCURWNBGT',0.8112863592199675,0.7922078669004224,0.0317002214793175,0,1,0.6441051182876317,0.52753274632021,0.2670358558174363,1
37,'DHWWVBNBFC',0.6870267596605895,0.8899193929496871,0.21257024130405677,1,1,0.5231606646200291,0.8215499290683451,0.9609425373635506,1
38,'QYVHTNEMFA',0.33269438076266544,0.6141168555016926,0.19438392028649343,0,1,0.658576848017899,0.2580217000732459,0.15144880577439135,0
39,'TFLCUGYTUB',0.4055135229231299,0.8325729458350004,0.9063319771446755,0,1,0.6766019798026853,0.45491667909797595,0.13640796559761115,1
40,'GDUIHQNPNK',0.7067325540274978,0.10538114627536654,0.7217328517131694,1,0,0.5570592811614616,0.20194375693333,0.8803567324111452,1
41,'JOEBVTSLGK',0.14981023713548725,0.42099782048684353,0.9348544433077807,0,0,0.4176079522291647,0.7085103616469166,0.9289330394650198,1
42,'TXMAATJCCE',0.27831956657531387,0.6985726525638577,0.30585182357826846,0,1,0.6364170062674818,0.718166392974423,0.47654221085977455,1
43,'XNHTGLSKUO',0.7689496316956579,0.820608243712417,0.7514237372228572,0,1,0.6037332845416641,0.9567600110160492,0.23786689824471918,1
44,'VEXVIKXRGY',0.7721108410809543,0.04684011717644143,0.6531856392110618,0,0,0.6213129997932366,0.8881318984509815,0.410072913710419,1
45,'CRYFTJGJAY',0.8244894180658533,0.25148384090907283,0.9623591233271432,0,0,0.7653382223957427,0.45746683018766254,0.37464761291154636,1
46,'FTQCUWJPKI',0.42836658410724016,0.5453693442879309,0.9663668889440832,1,1,0.19941710651511013,0.9094607344855377,0.9246761408820172,1
47,'SQIFGXPFVE',0.6887065214860479,0.47700182512583955,0.6249869934969084,1,0,0.9451163725898661,0.3211296146376942,0.3970904641145433,1
48,'YIRXWNKCMO',0.21001889374452698,0.47347894993930606,0.2942406887306849,0,0,0.1376816165345376,0.01676008259546069,0.6684543297055682,0
49,'AQKURNBHXD',0.8246883632048113,0.6593837963849912,0.874152832034965,0,1,0.7877217746448134,0.850903380957859,0.23865801387517083,1
50,'RMKBPKWEWM',0.2065634328707222,0.6281268651987051,0.8530664297512554,0,1,0.8753067127072663,0.4088967527646591,0.9401728339571639,1
51,'COFFQBWKPS',0.8211292792083794,0.3314517664249068,0.2190316570327725,1,0,0.47380112387181716,0.12114133424103712,0.71914026307748,1
52,'VIKRLVQCYD',0.7427713709805375,0.8161797971349674,0.7507709473516913,1,1,0.9989833473435101,0.8656164044700413,0.9097657329607143,1
53,'GSVORDPMEQ',0.3127163432737403,0.4008919301915457,0.6664436971889631,0,0,0.9670222924003736,0.7264766729026684,0.6197230346945423,1
54,'HOVKFEQLBF',0.6092760330884972,0.8444381479912322,0.7707411171107543,1,1,0.2551634671440356,0.9888467858844228,0.6790187476307464,1
55,'OHAPANPYMM',0.26417481718228797,0.9117324246134471,0.9314106085515163,0,1,0.9373176850597947,0.9350923229495782,0.7545776999295357,1
56,'DWAXFGMXBD',0.12362851041082223,0.5865034672089824,0.9999004171129136,0,1,0.6915589078086192,0.27854662566522514,0.7641717725894341,1
57,'YHMDEFXHWO',0.19347224272497598,0.6225332111278823,0.99145389098237,0,1,0.33714175996249196,0.9998359944712077,0.005449490098602627,1
58,'WARBUMVCPK',0.23819029466303587,0.9239615049036018,0.41569506570053305,0,1,0.2756092455922805,0.6054928691684333,0.3587759196486021,0
59,'GLPRQYAGUE',0.9805820187950428,0.16991396546577675,0.2878755697219372,0,0,0.22203937878456814,0.7003552323789357,0.11809968067717203,0
60,'ABDVOMIWMH',0.5555877529087696,0.4547734484167143,0.9473813836488248,0,0,0.5226610962259758,0.373058020460301,0.6175235474373642,1
61,'ESJPDDTIMW',0.4202957858443721,0.7121429183253306,0.04402492583954942,0,1,0.9918575471006029,0.29801761683847283,0.16500434037155742,0
62,'QXULVCAHRJ',0.4263158093203392,0.561544807603714,0.020714250678870227,0,1,0.6041755928406132,0.5388663907927098,0.9889860011171359,1
63,'STKAYGXNQM',0.5926700828366377,0.38448037543206026,0.26336524674566353,0,0,0.5352200214301106,0.4609598166500174,0.4467216017391261,0
64,'JMVJXEQIOR',0.19592556210049394,0.7164990634359941,0.21370527995777144,0,1,0.5923964549452116,0.27930689481865256,0.04015401063299873,0
65,'HTKGEGOGNC',0.18912591996913997,0.8040115858266927,0.6199893364862017,1,1,0.5760857595866861,0.11926380249128155,0.659302975352062,1
66,'QJNQRKWSWN',0.8544134264441998,0.735542603801761,0.4930995482964393,1,1,0.517033112331315,0.35317797175817744,0.8458517695902638,1
67,'FSNVLGSTCF',0.6968159438275713,0.9587827177645273,0.07652477266109992,0,1,0.17789321232881272,0.7631836965179465,0.3601198769281957,1
68,'SVAKKPVTFS',0.5414770466404665,0.9537999432678289,0.5470875427918943,1,1,0.4920040737833513,0.05522990309413556,0.6422779372331405,1
69,'XOALJTSKKJ',0.44056091740054304,0.7200093345037103,0.7309812815164225,0,1,0.5606429448815761,0.11803150590155953,0.8048272855394711,1
70,'NOLBRNJYWQ',0.26450908701435294,0.6191005745347179,0.4488780436817962,1,1,0.2208495094518188,0.9956896435531257,0.7263395170914198,1
71,'KIHFOESTXF',0.1113122104908777,0.9201667848382439,0.7447261121330989,0,1,0.6979454111306254,0.20737716749371837,0.9272455443167484,1
72,'SNXUGLKTED',0.9706878443337003,0.8700848820203344,0.11415894213444888,1,1,0.7235862906602504,0.8735909429667104,0.6027835041789943,1
73,'RMGKJBOOVB',0.903285709174075,0.5758534484712772,0.16914802083169045,1,1,0.4497080252933998,0.10956541391264574,0.846781770967399,1
74,'WAVXQCHFNJ',0.28956244937326725,0.969287066081749,0.03946623777195257,0,1,0.287235849170718,0.16976551993691846,0.23086424548699658,0
75,'OSTLCIRLRV',0.7745764867372015,0.631261662007856,0.2542595354161524,0,1,0.6197333350183555,0.7682923941064504,0.262766603121671,1
76,'YCVAMMEHWS',0.2219565532756702,0.36191460025628197,0.30931692030731806,0,0,0.35810116706795814,0.041539309061425,0.14345641629050676,0
77,'RXIPORBYNG',0.3750146013829412,0.8243110072877844,0.13840459524147153,0,1,0.6379382866653905,0.24231997692710905,0.8874087978294696,1
78,'LNKFVJMCYG',0.0779542777477652,0.941991030408413,0.46788689768451275,0,1,0.8747963949081349,0.19254370922683028,0.8141924868656988,1
79,'MIFIPSPNHI',0.9649550683726302,0.546062516570123,0.556332009257142,1,1,0.33149031725818967,0.562287868733427,0.600605876618969,1
80,'JELRIXDNJS',0.34423090246587507,0.6765000392752681,0.676588687811679,1,1,0.7314599674821453,0.4564629814353496,0.8924077998171447,1
81,'GOFRQOGVQL',0.8241948753450831,0.373048382694555,0.6506074278633341,1,0,0.5562810240078204,0.49918258725025977,0.17504635231233456,1
82,'SDGVKIBBDY',0.9383288565289536,0.2203415947850912,0.5850406709578427,1,0,0.21135519402776382,0.39487476128384,0.39161140130699756,0
83,'UHNKAUBMUU',0.5286869625464377,0.6251271244329879,0.1345599895845816,1,1,0.17019891550637967,0.47838852557698863,0.41174364960012855,0
84,'ILPYXKSKLC',0.23157955463889413,0.8525920117787538,0.6327052842368919,1,1,0.6232127402689497,0.8780672933914199,0.9651721156206351,1
85,'WDUSBUCVMK',0.051375850245240606,0.4750671743255245,0.5857681434820937,0,0,0.5640457298420577,0.435005909563144,0.6750280671720537,0
86,'JGSQHTAXSA',0.42603634114746836,0.8478630730665364,0.021132680944862092,1,1,0.1385380563258266,0.625218597334859,0.2585256356613663,0
87,'BDASLFDOCE',0.4125568147683828,0.13092239022106134,0.26883917010309233,0,0,0.7148002758797382,0.14942547197252964,0.48469416842579305,0
88,'HKVCAGGNDU',0.43129832623265385,0.410953615636548,0.7140435488575901,1,0,0.7769472779153211,0.7126371616933854,0.2175492036478731,1
89,'NHDMVOJYVK',0.3765092537492133,0.036413814394050226,0.47059004232196977,0,0,0.9735279840798041,0.8417921244314164,0.36197274818596026,1
90,'GAJHIQMQGM',0.6101677399976916,0.368526251922918,0.47113342456788665,0,0,0.6048169519452882,0.4374233147563713,0.6488799526738537,1
91,'WXAYYEMCAQ',0.4005008418869962,0.8772585143637904,0.4270394878124323,1,1,0.07653537104462249,0.5079206965179801,0.813295720371595,1
92,'HJEOHUMTMI',0.20718647607229124,0.6645111356936868,0.2952148048816752,1,1,0.9803750876220984,0.620472159242072,0.14871578339721503,1
93,'HOMCETNMOG',0.7405288101302897,0.21304365108154577,0.7461159231928023,1,0,0.2806587021833584,0.012357760990659883,0.08510504514864625,0
94,'VJSOHVQQHU',0.895063831666865,0.38617834370133763,0.8923667584238067,1,0,0.23053493173785045,0.3142892280553491,0.061470963009992774,1
95,'FUFYBSIFMU',0.16474116693240592,0.7055318673684351,0.15407177640541747,0,1,0.24112188245219468,0.06803030446591085,0.6380903390741619,0
96,'KNRXJCEUBW',0.9731392772758165,0.7050540586723534,0.958630956960437,0,1,0.19559360044296414,0.6014566976451444,0.24689520069863513,1
97,'VHWTYRPXOH',0.14573621898866196,0.10197190440892334,0.16983673149337408,0,0,0.6531938591284295,0.32400304584846407,0.9374296745722824,0
98,'GWUEWSCQKP',0.1950453655536568,0.4804381917517846,0.663032131601954,1,0,0.8119017771322427,0.44473531164120883,0.7721118811949588,1
99,'MCTEANKFRS',0.5988881574143855,0.8674098159768241,0.1451331420305657,1,1,0.18719025218102936,0.6909192548896786,0.3729942152562611,0
100,'TODVATXFSO',0.958487604281578,0.12241406515625541,0.9398763142489155,0,0,0.9817485512917602,0.9541860671950916,0.5790728025426672,1
101,'FSNMAPMKRY',0.9119919216495231,0.5636943472443863,0.7093177645301135,0,1,0.4303555517537574,0.11614504299087691,0.7281793082362351,1
102,'IBPEUBXKKW',0.20649552610103028,0.36795255037505326,0.941425146600198,0,0,0.8447196534973561,0.5187954991608293,0.011742973745210272,0
103,'MHHMQCWUQA',0.42085899171436014,0.9468580813465621,0.8951506248215791,1,1,0.4151708943149244,0.3674692436174527,0.7414438699819232,1
104,'KEWXVJGKGI',0.26589360851287636,0.4486979851239079,0.6958519746313355,0,0,0.7849837189159145,0.12912222512455807,0.7774272084050251,1
105,'FTESCBXPIB',0.3963989362093022,0.5459647414679355,0.12566692422877546,0,1,0.15719289196999764,0.5220169839260139,0.972585749189926,0
106,'NJNYPGHTST',0.7673790970045639,0.1692677494864797,0.8252420627063718,0,0,0.2035924582899532,0.9375456700217816,0.08038698155626145,1
107,'DPPPLRJFAS',0.5236345705186609,0.7116774415683713,0.909075053593557,1,1,0.3700695081587798,0.854172656996213,0.0832750707238884,1
108,'MFKSBFRGJL',0.44373233513222776,0.5838665568118115,0.3557260366939555,1,1,0.8742447681417868,0.44188764573099215,0.3013843931394251,1
109,'BPSDYJNLYE',0.9863919344744057,0.8906511171318117,0.3837035381788395,1,1,0.3584964544123468,0.9454035562180935,0.7029676693941506,1
110,'VBLOATLNNB',0.056566383325581615,0.9968185101128769,0.23773809560724335,0,1,0.7398302701208006,0.2868943985335045,0.13171360829103373,0
111,'STUQMCFEKG',0.08168470547711282,0.6145537015503908,0.6919612659390993,1,1,0.5589269613675815,0.13660838822247834,0.42711347804178024,1
112,'WGQNOLDOAD',0.7410322634871689,0.2985985095281455,0.32833674114914113,0,0,0.9476030247960916,0.6382548415124958,0.18505779615971485,1
113,'HCRFSAPBNY',0.03958193818031486,0.1435775906126896,0.9033997140200436,0,0,0.8087235380649754,0.10053174810070009,0.7657457659152652,0
114,'NGNUOHKOFI',0.6285928411922744,0.48244831923905396,0.24000427823137693,1,0,0.6813629927923254,0.8465112814330331,0.5954453579745189,1
115,'CYRTMBSUXB',0.4263773218984195,0.6074283188341667,0.6072052318357327,0,1,0.49378113741588625,0.05234317474846306,0.721201979320918,0
116,'IIXNTFODAV',0.6803022232732855,0.3706339775277513,0.9414722173284016,1,0,0.5679176901189527,0.5076579763373262,0.7734679254694113,1
117,'BCOPKTYMGP',0.8693022563265176,0.8131326172659844,0.9241743742747195,1,1,0.6395440121248621,0.6778275453899311,0.39745375292363394,1
118,'RCDCEFTGDI',0.2504856916296122,0.31549398960614217,0.6661805459860655,1,0,0.7950467332713207,0.8431340913907575,0.7609728785289617,1
119,'BGUJTUMEEJ',0.11199295998584546,0.9555081650366692,0.2505065564292751,1,1,0.8992651148060067,0.9181034448892845,0.2893551696807316,1
120,'GNVXXEGEDV',0.47338040455954433,0.2033821933846559,0.08820289553124971,0,0,0.767614453350226,0.5016114958960226,0.3389906196306921,0
121,'UNDSJUUFCS',0.9628760592529982,0.8351789132908659,0.6386437982553924,1,1,0.1743509081497263,0.9493139755182106,0.6532328772633688,1
122,'RIFJYJDUBE',0.13964734738227602,0.45097876177271157,0.2855750680475143,0,0,0.6837925326889579,0.9567039702663024,0.8221301683549574,1
123,'FLXTFEJXFC',0.3382146476707866,0.5587416413550518,0.8873966498883304,0,1,0.6956148869738299,0.0189965760090941,0.14247986597443807,0
124,'SPWXAWGYEI',0.7684496801011228,0.954609226401271,0.7033524918733197,1,1,0.9902229351960965,0.02393361586911391,0.6401486050753628,1
125,'WXIBITWSHR',0.9880945776390867,0.09858125921675331,0.6808723084485023,0,0,0.6360122003675114,0.3005030543968864,0.343488293388428,1
126,'ETUJDVCUMG',0.8981730440537088,0.09709342841238522,0.6349910227228331,1,0,0.6595579517861834,0.9207957992161001,0.37967507388997623,1
127,'MMBYLHNCSI',0.9160582285930343,0.06691797156210366,0.9763816592978852,1,0,0.2525889926447872,0.8492130926084861,0.9405411828362436,1
128,'ILGVVRURQW',0.46519319783739344,0.9948797634949567,0.5353053877064284,1,1,0.9906596936166034,0.21411089464002475,0.4116044346787169,1
129,'KEFFOXFAHI',0.5241982407306945,0.13185350842641452,0.08364432379256315,0,0,0.22477216531320465,0.026577010899282216,0.5035366325757448,0
130,'QYCUIALMGH',0.7408151197354214,0.8445418884973972,0.6597190334984973,0,1,0.656816126481388,0.8386798545990807,0.10123723579170407,1
131,'RMVSCQEUAF',0.15480331301341466,0.24600239806347635,0.8932225135772144,1,0,0.6546062569096288,0.26340356390579467,0.9392248689514797,1
132,'WIVIJSRBNW',0.18126724913045145,0.776821548612592,0.07382489315228302,0,1,0.29997615042796477,0.6137334759334898,0.45658994738236247,0
133,'BFSIPSRMRH',0.4692914308905377,0.2953990212862948,0.30255307084692973,0,0,0.7989799282694733,0.8152126780674745,0.8610648780975361,1
134,'TVUWGQLXDO',0.46984853889210976,0.22128979963340134,0.02943765620819716,1,0,0.7633077023201649,0.12151367786179457,0.1901781596195795,0
135,'RNEWCXLFBM',0.06174923074664451,0.5036940123906767,0.9781788424978056,0,1,0.03657289940988673,0.015476557263610524,0.29522596331586604,0
136,'RIQEOESHLI',0.9130390862198358,0.2647012678599735,0.24552372336883743,0,0,0.051459016718413464,0.45189080062512077,0.8273325357383321,0
137,'OJWBTESOOL',0.9985857835548484,0.3342051001509091,0.11899945095435427,1,0,0.8255928649973886,0.3484005777131205,0.6631779258416798,1
138,'YFTCVGHRKM',0.554728444384676,0.8397899945474813,0.8169284090379249,0,1,0.2995186192107837,0.5276327353232381,0.3614890936754669,1
139,'VWSOEQSSIM',0.17328570800718768,0.05493705540916172,0.9741584167002821,0,0,0.7267121448621762,0.24384654314869447,0.6909536417562401,0
140,'ERILVCGVHR',0.9561456293961329,0.9004275205117497,0.3577662471606282,0,1,0.9668380375924843,0.5876861166659718,0.4906932762030193,1
141,'UASJALVHAH',0.8623676291000469,0.45517548040847056,0.6495919811882138,0,0,0.7699249825273494,0.10735797800428726,0.4007950536117759,1
142,'YQVVFVOHNK',0.07679816995677236,0.5016792454640137,0.21430576490093278,1,1,0.8227317911594776,0.1555246979784034,0.5808750010948895,1
143,'SLMCRHEDDB',0.26957844193764136,0.6030069669587393,0.22213443242913422,1,1,0.8143955124348571,0.7723675291941188,0.8612451645265875,1
144,'IKIHWJJDTX',0.44326678680892573,0.9665953950415042,0.895700978526457,1,1,0.4329465449383637,0.18835958979266143,0.618308714290981,1
145,'BELPTKQOPY',0.4592654962440952,0.17596112184124757,0.3725129658940286,0,0,0.9203533627270054,0.19947140305604527,0.5907441312616531,0
146,'RSDFBXMBPU',0.8544381961287288,0.24103280828125828,0.28437696204016805,0,0,0.7519305465887935,0.20380314386914122,0.8391707970824597,1
147,'VHMPHADETG',0.11943082083248413,0.6994684038167642,0.20442406531789126,1,1,0.4283984468693264,0.7376942608754926,0.07120626303862054,0
148,'FFTOXXCRLY',0.881091750671853,0.9395488453809572,0.19112389850582,0,1,0.0048452606712628965,0.7059358201295258,0.5457647057618144,1
149,'LXECTVLRUS',0.03776220260524721,0.8876920372369703,0.7742389857679646,1,1,0.848328325621143,0.7579023215168162,0.15344046118172494,1
150,'WAYMSHATKC',0.9331473138610371,0.9557175521518554,0.9295280929088175,0,1,0.2337759708337629,0.6273951439774551,0.4156900832149756,1
151,'XIJQEPHINS',0.7569358662709427,0.39845746015588146,0.8540036396311382,0,0,0.8269711924225643,0.46433701119188,0.3145009767692727,1
152,'JJPQITGRBH',0.7080623254548444,0.7332296923837774,0.42993716703785656,1,1,0.9055498949498673,0.31194762261071995,0.9096833084993177,1
153,'FNPTIYOPEI',0.6822589303213238,0.7220041646009047,0.23480115498871068,0,1,0.012731635529240948,0.2538877575125982,0.6701907624346608,0
154,'QXLYTMTCWL',0.7384678548318545,0.368856365246498,0.6359286072880473,1,0,0.9662209160577901,0.4636742419724491,0.40975233102904207,1
155,'XLCFMDIGQK',0.805094329283176,0.47063019869674705,0.09221840203618203,0,0,0.5871134292416829,0.1379854817073629,0.4813736158906604,0
156,'GAGMUUTIYC',0.12550787330390512,0.18649838840242394,0.9126181649981531,0,0,0.11970023099743887,0.49720013373264804,0.06855858434233031,0
157,'YOAFPNOVVB',0.2940757277290381,0.05442385322162491,0.2344824951710216,0,0,0.6439942339965702,0.13973844216592313,0.9386860434542309,0
158,'PDFVEJEKWB',0.6695632038821292,0.8190216744063521,0.16176236371345232,0,1,0.9254644494386249,0.25143028456095384,0.790251384064541,1
159,'BLEQWMEKOM',0.5329082492919524,0.956157597197114,0.157578519690047,0,1,0.08340819725640869,0.27240735585634546,0.5948252713716644,0
160,'HQQJPLNRQR',0.8669299957528155,0.6521257003893808,0.5922479257117773,1,1,0.23836589747026582,0.5997824625950099,0.3381104638661585,1
161,'XKASMFISOU',0.8035740413853997,0.2712065041770422,0.901473071103086,0,0,0.8937078768874456,0.2595134712806365,0.7188182319229376,1
162,'CFBVJLLJAH',0.23616059620395347,0.9719783067883131,0.4881260519291346,0,1,0.03280702978249728,0.6832942743333582,0.6806586860315064,1
163,'NLMBMGSBCW',0.842215673532602,0.6712425734306645,0.5921648146737173,0,1,0.38249426936578146,0.2528388784170469,0.0902541904900237,0
164,'UAYVFJRBPJ',0.08940801708598323,0.4245241334685522,0.7187550091737513,0,0,0.7723171548688463,0.7600804902718173,0.623449643553398,1
165,'UEYITDUKNE',0.058326614711502356,0.3731252174104034,0.7698936763091195,0,0,0.3396162922946492,0.18733776039634575,0.0828944461367539,0
166,'XIKCVQJWCJ',0.056609385271303325,0.9450442179588082,0.7087290867111147,1,1,0.64303810550835,0.06145804839649571,0.55147306781788,1
167,'VUDSVJTUJN',0.20634550777481053,0.05709322028301611,0.9544364273078545,1,0,0.9611692467490373,0.8221089476029552,0.3472224253916081,1
168,'TLMBDIMNRK',0.8142205669404176,0.9142957474968081,0.6026909689678794,0,1,0.5934481630379963,0.6347233384308826,0.35980276048754933,1
169,'LITPACJFXB',0.6110248242153339,0.9729618798794806,0.21857684846816572,0,1,0.35674031252625404,0.7404699371256966,0.4763472615594444,1
170,'VDMGFKOAPL',0.9427961447537254,0.8128000540626744,0.7247779036673472,1,1,0.45809188195743333,0.9120348111124557,0.98206817645646,1
171,'XAMSCJJOQW',0.4884122575521189,0.29252611330813805,0.7850853925096057,0,0,0.8593850166664925,0.06089082461340378,0.33287725717665473,0
172,'QUJBCEHYNQ',0.3399205402234262,0.6298924286723695,0.7670504442823486,0,1,0.27440644663865943,0.9176731759712703,0.5039607287277084,1
173,'OVPQGJBBUU',0.7183831099358496,0.8171939436205771,0.7573050026636308,0,1,0.36040744696402816,0.9431773478446233,0.3953730276416382,1
174,'HWICXMFNIC',0.49724092399101383,0.3106856351340629,0.709767730622566,1,0,0.8032813246406119,0.3862537151145282,0.8072159321745379,1
175,'ICYDVHOAPO',0.591831886406825,0.35725868842091,0.8291671545947454,0,0,0.5997693201963877,0.2799413888429165,0.3854841935028934,1
176,'WTAIGGLHUB',0.29929139035420627,0.5017061157741408,0.590414723825838,0,1,0.6233185797671097,0.8132331785894827,0.9877724558330104,1
177,'JRDEMJIQFF',0.7871358041319657,0.6896092986051724,0.058254444492773616,0,1,0.6707339391178222,0.7261418948040521,0.37695972618839213,1
178,'KQBNGGMQKQ',0.3988378896381325,0.1946676410429431,0.6918846477423625,1,0,0.607177662316129,0.7920748230969937,0.20586964505739502,0
179,'WNYLKEAOSI',0.0002996457025515875,0.9634129900264862,0.3649712810154282,0,1,0.6873313083423237,0.4507656233026254,0.7616236545102144,1
180,'TBKQUBLXGH',0.23719576509221463,0.23595021668002203,0.7958439455504842,0,0,0.7466794343216471,0.02055426019521389,0.7295510913434593,0
181,'RHGCNXKVTG',0.4459522415605355,0.38021547354710816,0.927710910940138,0,0,0.4722007779367662,0.6138982153490317,0.7390089107573601,1
182,'EEKUVYTKOJ',0.7933801771862327,0.7428370484326215,0.1696907099299555,0,1,0.6392260104305595,0.08104917972013825,0.7909295947194419,1
183,'ATDYOPNDYF',0.9015578266472473,0.6104508453580719,0.39441751811359027,1,1,0.39118582673413316,0.3621163264020687,0.8635426560440603,1
184,'UQRMUVCWLJ',0.1570970746805137,0.675420413097176,0.30228407143753966,1,1,0.382928641628966,0.6534822110919148,0.018518845195551692,0
185,'DHDCFLLSGY',0.9048512632836566,0.34599639382453184,0.6983899904248821,0,0,0.2779352076187478,0.883774835778358,0.18400138647167075,1
186,'XHFGJAYXVB',0.5555294534005336,0.5172430616141579,0.6375429416419574,1,1,0.8066990760340703,0.9752619338103953,0.28311309490752734,1
187,'BWKSPQBDAI',0.28829123993861683,0.7875463115233686,0.43420312600101696,0,1,0.619718900296034,0.3546767618206419,0.9195350052184011,1
188,'DVPCEASJKD',0.3952202216196522,0.7753009165147562,0.47508983865046317,1,1,0.769350227930321,0.8759853957200797,0.059792841337864666,1
189,'OQAYCKFEGH',0.5408431120013233,0.7725117873137763,0.6973593180096147,1,1,0.6349789975527218,0.37518723607812077,0.7568537544270922,1
