idx,name,att1,att2,att3,att4,att5,att6,att7,att8,att9 
699,'VHMKSUFPLT',0.6513858684888536,0.2265200745116407,0.5686358276625738,0,0,0.5283036350170952,0.9299625221645125,0.7808438262452462,1
700,'YIEYTSIYRU',0.1254369272614022,0.7459752014079397,0.2836463329211586,0,1,0.26491747013517875,0.30441045725313864,0.7120937405283119,0
701,'PSHXHBJAUM',0.3504551463381538,0.5952324418535614,0.24198010939871706,1,1,0.17350735143062634,0.8018590240942063,0.10558810568757615,0
702,'VUKHEFNRGU',0.05136113035425616,0.5341559132383588,0.5688681312279072,0,1,0.11779481375424006,0.660755508796804,0.7708569168405,0
703,'AFYJFTVBRH',0.9571976139302086,0.2477027117297681,0.8018789553137794,1,0,0.8368304334351941,0.5594192039180327,0.4492096918834113,1
704,'UJXHGTHJXM',0.9467663676516017,0.697021496892794,0.9949860945050625,1,1,0.16708535675130853,0.8884491819200651,0.7214685347677265,1
705,'XJSLGTHTYI',0.6533022267257351,0.8526320052703621,0.4112541531053773,1,1,0.8289874759820366,0.17484873365455889,0.49228179031530805,1
706,'QRWJUNJJXI',0.1821631543786303,0.21208822806159888,0.581519417550541,1,0,0.6206939081890455,0.7842380359003872,0.7581981235462845,1
707,'LYLFVACEUO',0.746764065359394,0.4585747067369722,0.07954871455318613,1,0,0.8608035075893463,0.5460233103982225,0.1973626324786768,1
708,'JXGAKRJPGO',0.545249124295245,0.7592241631488326,0.44610697712328773,0,1,0.15540188039800207,0.33046961220212545,0.2353046863356847,0
709,'DMRTTDFLAM',0.8481462741674799,0.40584115771659324,0.7143931854630287,0,0,0.5784655077689767,0.9336085572695411,0.8426097225752911,1
710,'EKWABYGVDJ',0.15976349066736795,0.371071384325119,0.0047778384212294744,1,0,0.4834046732016797,0.014153157515781722,0.03287464675006968,0
711,'DFWCKTVMQC',0.2973196160965821,0.25170485515957663,0.50245508197429,0,0,0.03812587292674352,0.10404162708741005,0.8017307962351377,0
712,'KVKBMVGPSO',0.7825283041099568,0.1449167515806511,0.3507381040241405,0,0,0.1234971332254946,0.6418352233877992,0.39095011046013406,0
713,'UQSIMXHMGB',0.2899598603872331,0.7718270395539664,0.8765566217769695,1,1,0.6388806202635439,0.07446485062713137,0.9388188451228608,1
714,'GSARVYJMDW',0.8927127766222218,0.4904393941879558,0.8364300787097622,1,0,0.6614589814772242,0.908183268982389,0.19900895287583675,1
715,'SNUOPHUUFD',0.9546402660329057,0.6248735231121068,0.4689226646451704,1,1,0.901219671456231,0.5664655588342047,0.4584027771251282,1
716,'KOOUYNDUVC',0.35659072642590817,0.4677203442115445,0.5623702250249775,0,0,0.6883595216897902,0.2955520262807325,0.2002279748308704,0
717,'LHWPSFBDVP',0.5914483316644226,0.6047479449972274,0.3764063214732257,0,1,0.33472665091533027,0.12178654643168885,0.8692399648165152,0
718,'THWWHOPGMS',0.35902405610186294,0.33079274190742836,0.36166765673611323,1,0,0.5381400313808238,0.3935171047379282,0.08203045753897031,0
719,'LCDDHCCMIC',0.5368269035878683,0.4413952566654644,0.8288032053064067,0,0,0.4122412227319697,0.9720974348537063,0.13325662574201236,1
720,'ORWVNIXVNE',0.07353390150893457,0.7086719306753662,0.17571385271742557,1,1,0.197708059616289,0.7833442711102787,0.7409812600104614,1
721,'NHABODKUJM',0.43496123405814,0.060560904923949166,0.8518837937130739,1,0,0.3064990170994484,0.22951425009593696,0.2394344380711162,0
722,'TWQNJPYTLF',0.4223106625386662,0.07515358186002952,0.5286096077198185,0,0,0.9336035882531758,0.6251867258153718,0.8045296911047066,1
723,'OBUIHDYKHH',0.8595049317139363,0.7203126441559611,0.3760349275700532,1,1,0.38403419206082834,0.17173127381509912,0.2276258997962306,0
724,'ICHWUCGSUR',0.7598969141954222,0.19054424298814043,0.16321166963830958,0,0,0.36470454436792654,0.941393308302566,0.9174960118566151,1
725,'CJQGCPLOLM',0.05252617532581305,0.6433309736834303,0.5144426101495978,0,1,0.964621740101845,0.28475958257604295,0.7041019284627441,1
726,'GRQRJCXSTN',0.8921263906325128,0.06395799392238688,0.06928454669979467,1,0,0.4821146685769272,0.013950983280075269,0.284703877502394,0
727,'UJQRYXAQHV',0.34349303733553627,0.8901299476936739,0.28122717182955925,1,1,0.7377584168937495,0.9364424530924664,0.9082951168350857,1
728,'IJPVMBJYTE',0.005697508350863245,0.7304352301166457,0.8008404789309308,1,1,0.8666445293449176,0.37583224604388665,0.99553231776998,1
729,'ELXIXUGRWR',0.7758425630807686,0.8461883336489218,0.24718652867498037,1,1,0.9110483745624987,0.6509560664533023,0.07972061990229651,1
730,'VSUJYSWPDO',0.11275165902029838,0.5368327806311342,0.5763579127318733,0,1,0.25142297859679863,0.9300258998671066,0.5172702598250453,0
731,'LKKUTDUNCK',0.7168223587427995,0.6608105090023099,0.15222727740424424,0,1,0.0017503502225428846,0.9179196642961913,0.412989742859709,0
732,'WNCLRCXHQY',0.539839377472501,0.6650112679556801,0.9823714559311093,1,1,0.5604709382995058,0.6656004769939854,0.08332818317146462,1
733,'UWIBRMJRAC',0.6510446341701659,0.8521587452665813,0.3889428133925231,0,1,0.8929999279372932,0.08993979710855282,0.14414819607620422,1
734,'ONAAJJTDVD',0.7118196396146457,0.42055318035638467,0.5497389307962653,0,0,0.24580476349042757,0.28524384784945545,0.7473253006193219,0
735,'YOSCCKSPJV',0.32875479455564993,0.7575827322112204,0.26026975386884466,1,1,0.9287313919009754,0.15172225409491102,0.8507968125280001,1
736,'ISEHGQIJAC',0.22214333050637725,0.26570877566155293,0.9551574070491363,0,0,0.12657866220628156,0.32972349284302427,0.7960541313024423,0
737,'JWYDVKMGVK',0.9239951521897434,0.4899372716513072,0.5123275899110892,1,0,0.5763114180614144,0.7097963940652618,0.8031634026373772,1
738,'YYDWOCLXMR',0.37375723195971644,0.005340803659732329,0.22085393010921772,1,0,0.6016117152935987,0.5433142736455637,0.30367179338845507,0
739,'OQKOVSOCEK',0.8579025803557511,0.6240354152565049,0.31551506305214116,0,1,0.7913952573092199,0.9562795005775998,0.8567557957683041,1
740,'WFEDISCLPH',0.850810075373257,0.0727560906456407,0.427843066449783,1,0,0.9531426140687637,0.797625190917619,0.4649433324334621,1
741,'VGNJAMQIAS',0.0208741215163748,0.08067067061206279,0.8702571941547624,1,0,0.21506897868890262,0.5489553082284964,0.4083811342496281,0
742,'KPQRMRRDFP',0.27082052073607343,0.7125083848297004,0.998620859199544,1,1,0.5247474825344907,0.354792261757612,0.3225280349982417,1
743,'GLLGUMAPWR',0.7754933692474717,0.8677974248224087,0.6826063860729421,0,1,0.6657779899072611,0.030596953319108167,0.8098928141551882,1
744,'JKDAECIGRP',0.438679183899236,0.1691348892573975,0.43552509450420673,0,0,0.4209140539340064,0.5641150495010178,0.7178218178333486,0
745,'HHJVWHALAF',0.5440957922739285,0.025318299064983396,0.8596947708045704,0,0,0.14209820291226893,0.17773136056798455,0.7387414567885238,0
746,'QQSFDWCXEH',0.10295551155959004,0.8627136784919791,0.0005009594654021843,1,1,0.9165509005152678,0.23442851741618298,0.6943024868762608,1
747,'JRBORBEEKY',0.5135173563600545,0.9909801168049601,0.8870051278896061,1,1,0.47188461801864867,0.15836680103043377,0.45332301661659224,1
748,'FSGFGYJNBI',0.9330009855965894,0.7644580201953691,0.3572835360947062,1,1,0.2748270130775887,0.11847333634724255,0.23400496457245068,0
749,'TUGHSBIOQV',0.541402236474399,0.3935029631839905,0.9016506987652924,0,0,0.5449914954323537,0.8488312501986853,0.09362625596844476,1
750,'KGOWBQOXES',0.7814682495991722,0.16256913674368634,0.4400897330704726,1,0,0.4603575185197325,0.05192057858782129,0.901170347902699,1
751,'ATBBGUXTXG',0.6800724967645034,0.16439724796915023,0.20019517184716118,1,0,0.09196704996113159,0.4696023042174937,0.9993082843828786,0
752,'LKBYCLCESD',0.4909653794114499,0.9746591899567365,0.3403490448461808,0,1,0.592017059497108,0.6319238046628017,0.166015382443228,1
753,'PXQEBNISJQ',0.4827038122196249,0.35055222046809054,0.7304921332082832,1,0,0.2958278069314053,0.24472299333404668,0.9741261777674355,1
754,'IFFQHCFONW',0.13939995477895561,0.10586854097667686,0.8018601388034057,0,0,0.10671858242947263,0.29104145004092397,0.9616880657571077,0
755,'OPBDMECHHE',0.42527609114119247,0.622874556509457,0.4622416923863514,1,1,0.8939220576599716,0.8425326008501888,0.30861996255475266,1
756,'LNLVRTYAKP',0.5507464744179462,0.01293393562292644,0.719223554507253,1,0,0.4626098028011242,0.17847861078530292,0.2784094121430758,0
757,'LFICKVEGNI',0.5159232228174391,0.5045528592053913,0.4223973851428834,1,1,0.7805020694325663,0.8340053152240853,0.4700937418443202,1
758,'NENTMXKOVJ',0.44219123091120105,0.818888639116179,0.03502826568826012,0,1,0.9932877939911275,0.6548161658341103,0.5652551073500268,1
759,'TLXFFFYWQJ',0.3650393452211196,0.0020407576064933597,0.7612303864830111,0,0,0.6972130929796984,0.25190325619150467,0.8380750463319427,0
760,'LWFSSJNCPW',0.35526804247322075,0.29706355547833396,0.18062751841832458,1,0,0.38946349952469717,0.7001599010826275,0.9688445747708672,1
761,'DSQGDUWGLP',0.28002045656658225,0.2297966084061117,0.8284246140099476,1,0,0.4338825084079655,0.24177474059120363,0.8065608031491202,0
762,'WSYFBRQHNF',0.2829420579588461,0.776419539300521,0.656068267655002,1,1,0.6216997049263812,0.819327905677244,0.7378385961580981,1
763,'NCAVVXIYHO',0.7725283452267502,0.2745166833647473,0.8655771284953692,1,0,0.20310638755556154,0.37652531199814454,0.4977759153038519,1
764,'VACIKUHQEF',0.9882929293378807,0.15935686394200166,0.4437544085740832,1,0,0.8580961956565604,0.4038278928694855,0.018945647501528606,0
765,'BVDETVUMTO',0.6496259972505314,0.4894529463653151,0.27035239300504443,1,0,0.7698710555090401,0.5049969257220855,0.8920485349535182,1
766,'YSETPKXYAX',0.2879497814481088,0.08903471166262045,0.6684352940015202,1,0,0.9545422360121147,0.4852473855782474,0.7379612649604861,1
767,'NWKFTCTOTI',0.8979340870431837,0.23906427578872658,0.7404348423329007,1,0,0.8519465905156117,0.7437894495936053,0.06645176318217405,1
768,'WMDYBLWPVQ',0.17871224627629012,0.8815765408123599,0.0899667762418267,0,1,0.6246817348120753,0.019716700090292916,0.40484622351342847,0
769,'MDDHPORJQQ',0.48011162384738626,0.10417184219114917,0.9032347840447577,1,0,0.6176455441813256,0.34091035382206325,0.8930892144194962,1
770,'THPAGEJLMJ',0.7946161487938216,0.04188285364542299,0.2423006564690543,0,0,0.30612901114253976,0.1103324818734931,0.927589884293003,0
771,'JGVKPEYQWI',0.7350552388116319,0.15576014303968422,0.8324093527655737,1,0,0.5805567855279994,0.40097161209724475,0.886781761850292,1
772,'ESBCYQWQNO',0.025945055901352765,0.23738782727913277,0.9517041622644075,1,0,0.3061713256501306,0.8145230232166991,0.7320915891569381,1
773,'FHXDXAJVNB',0.3280661527196268,0.9839540723911295,0.9454626260705911,0,1,0.014289149397632928,0.9954235702342406,0.8500844488628747,1
774,'BTMNIRMDBF',0.30238239193372285,0.5034519298866647,0.6705099065907918,0,1,0.7723195592382012,0.3871113286795115,0.5126316274947185,1
775,'LJUJHWGNPI',0.758467164170221,0.8561756202241806,0.08211720563151559,0,1,0.891194255931608,0.6593773725647673,0.3709297706178555,1
776,'JFOHFLKARI',0.5457049112151977,0.4100189780664889,0.5331440887667911,1,0,0.2854544265373644,0.4326003123348712,0.1109347124145168,0
777,'CFDCKVPKYJ',0.8044028171107651,0.5868894536307911,0.8384185428166276,0,1,0.3737790968697975,0.3136128801014474,0.7065978690516652,1
778,'NYGQFEFWRM',0.20927082070432812,0.2715473157195518,0.2555947228774804,1,0,0.7504101203798924,0.972831656218599,0.5148250968282825,1
779,'CDONUSYMVG',0.6706927667617764,0.7964305944145461,0.19567803782360726,0,1,0.4652015344260112,0.8486793233484058,0.07889929515096605,1
780,'QRNKLNHRSB',0.5995783251885973,0.9241213370460829,0.22912049944211066,0,1,0.9515691424324498,0.2226083644180229,0.7218410582787194,1
781,'KBEAVXEMAF',0.01100135665442914,0.26112190378627786,0.21370526832023407,1,0,0.5539443257163318,0.42859753754967456,0.5408627126659644,0
782,'ENEJHEXFDB',0.4611785688662049,0.2495028799797664,0.3356556952686044,1,0,0.24332376315412108,0.25624068232367525,0.1521171389690169,0
783,'MEHFVUPSDD',0.8829554261146995,0.21612223774359307,0.5340343018288373,0,0,0.16489386776725745,0.5446907891140632,0.0030994199559487567,0
784,'FHAHDUCDKX',0.046112701433807746,0.5289346450365725,0.9348654265854386,1,1,0.8020040740726009,0.7485184234058555,0.39489283946826825,1
785,'MVJCIMIGNT',0.5875455174797652,0.5251374379650278,0.27121331826456707,0,1,0.5222504497104172,0.6920312425074221,0.7821076738588816,1
786,'PONTPUUDIF',0.5999783536316263,0.3279795602942517,0.46810458301501245,0,0,0.6510174911410147,0.2301947135346788,0.8804183886144041,1
787,'ICXMHOVTCB',0.7321672592238067,0.37111323110304817,0.005182972003179298,1,0,0.9486984646533045,0.09937398438777045,0.09653620918095529,0
788,'EHQPPWKNNF',0.5709333684170136,0.09518266426737443,0.07837242986519599,0,0,0.5069546139206881,0.9920500489850324,0.1295207913298413,0
789,'COKLRIBGCQ',0.5785937552772735,0.07775712025240367,0.2039743310920853,1,0,0.005714560207326302,0.7493381288652965,0.21412934599609457,0
790,'SGAQMTLVBV',0.7953075051916952,0.19742584746352143,0.9517589964060666,0,0,0.9211790721882616,0.9598844640329727,0.5642637531628751,1
791,'ESGXGQUAMA',0.030765596567494113,0.7778459878222135,0.4898166207639981,1,1,0.6080492036639246,0.39119509957312704,0.25015539046365254,1
792,'GGGMVCTIEP',0.24730298702782827,0.768066337103996,0.1673361375410981,1,1,0.44633101806600584,0.9561829125383006,0.6756598696619932,1
793,'DPTMTDSGQU',0.0783941183225435,0.3062955046868835,0.575057748628535,0,0,0.5960456029161969,0.21765630988006102,0.4799163076920385,0
794,'IJXIJCMPMD',0.6662204682226186,0.7052145219934842,0.982417870581595,0,1,0.022533368498804496,0.4501218132777073,0.2705966696627705,1
795,'JRWOLIERIE',0.1446717275635504,0.1915373437010348,0.3543928200055544,1,0,0.4473934413883883,0.1867140386489754,0.015559487607275435,0
796,'LAYQVYEEWN',0.07616784611999694,0.7465458340696562,0.22273647217927195,1,1,0.08363875954147748,0.022484438875363333,0.15370138005458556,0
797,'EKSUXRQGBW',0.05856752924750508,0.1350018290571262,0.744379827097291,0,0,0.9538363977252928,0.816606239280923,0.5015220750092138,1
798,'RQAAPTGBED',0.2955148406711665,0.5793214482692922,0.44627171054434056,0,1,0.004193146005108228,0.8759776013797053,0.6498818580105693,0
799,'WMLOLCVRSJ',0.7202023654640698,0.571741773949551,0.23450834651627783,0,1,0.9678955659330036,0.6062816943844257,0.9491971133321532,1
800,'TTRGNONDCL',0.9128770822595127,0.2353673145648898,0.13854824652745878,0,0,0.4349157905707617,0.20064215109162242,0.17770662017307193,0
801,'PBNVCEIKYU',0.5310759749362731,0.2672639140032146,0.23388896611954024,1,0,0.8842110068506496,0.9499043021182041,0.1423685390277475,1
802,'OCAHNHUEET',0.7161226485019809,0.6602148023806549,0.9523085377518956,0,1,0.5887642127908469,0.7761091284867682,0.546142339385669,1
803,'OERFOAJDEB',0.238487317874721,0.887512796325285,0.897132090080897,1,1,0.4990477304385129,0.1281467148448615,0.9177659943389785,1
804,'PHDSRUQVYY',0.5395740964459689,0.5936154439678474,0.3297061096758077,1,1,0.010942453271507335,0.8678273962360624,0.05835661655858304,0
805,'FIMAJRLTBK',0.5399869263069363,0.7757081811119427,0.8119140872545298,1,1,0.06873592527730776,0.39336701220621906,0.6670010724137189,1
806,'NCQTKNBXJO',0.9693780632828948,0.4695415253088189,0.6427131722330125,1,0,0.8754780376117437,0.9968942870195981,0.7498763915859072,1
807,'AWLSGEGYGP',0.7103950071324162,0.4506927776005054,0.24870372030840615,1,0,0.21417020915680451,0.25813261800059895,0.3375067026664431,0
808,'HFEGFOXDXP',0.3723027679104144,0.1348105835412582,0.5724481844681876,0,0,0.11155476270996423,0.10150331375355748,0.6311362836459986,0
809,'LVSDHVWSEM',0.17889805914547896,0.8196735103617521,0.5921292745128853,1,1,0.9719064862267289,0.38866177852412354,0.19556866697818176,1
810,'PARTWJFIUK',0.132155724209989,0.8266991007763584,0.06176031517678282,1,1,0.9917989486310049,0.7988408717393067,0.2590999937077284,1
811,'BKTKFWMCVN',0.11389260657067546,0.8144015070492818,0.676110472745366,1,1,0.25569567622179823,0.4882030798716023,0.3469410341408594,0
812,'NNSNEPWEHN',0.6028503226303487,0.17436652877244518,0.38665722980170647,1,0,0.7168989544423223,0.839179335211244,0.5106008343355584,1
813,'FKJCXBTGHO',0.17416506062808945,0.5257176451031347,0.2193022619808086,1,1,0.8363042662311294,0.9731198969111805,0.8984534648935378,1
814,'KLUQCIDFWF',0.6480583397262734,0.8732825778494369,0.014116637433525536,1,1,0.966916816032217,0.37079398945968856,0.2631962561964942,1
815,'VHUXLLRRGB',0.6326472812277755,0.9195036441155009,0.1801563107556411,1,1,0.9118397096108684,0.24722086802056342,0.9777765375615117,1
816,'PTVAKBRBBW',0.417888060380858,0.9593669936091554,0.8120871762626812,1,1,0.43471671824651803,0.8473557059373307,0.31378776206501213,1
817,'ADWYDXKALO',0.12633659826792798,0.45706506081293574,0.7057734040727108,1,0,0.7971012681301699,0.08079042738050812,0.7722203850031357,1
818,'NKCHVFTINL',0.9623603078470078,0.9922709907847653,0.855055927529303,0,1,0.4651674121900632,0.5097611549261977,0.7609109834626824,1
819,'BWQRQAMFSX',0.6953215710485926,0.3157843484686037,0.28199143420975237,1,0,0.3051361353210106,0.13794894595386842,0.3097795444701029,0
820,'TTKPKXINMQ',0.19766303306871924,0.22097180024525842,0.15511900525009426,0,0,0.815237374543719,0.5226377323348952,0.8903488960013244,0
821,'EXRWMMOHSQ',0.25857320251475957,0.46303148125238347,0.5773581102942679,1,0,0.7671043840689251,0.13651704933155306,0.3668497809918112,1
822,'URNAENJQBP',0.30502152359014356,0.9004723347606958,0.20766623672369355,0,1,0.13412411903517352,0.21523959331218512,0.310290915779197,0
823,'LXTIYXJKFN',0.03713679949922977,0.016453134171611983,0.3596158781563614,0,0,0.8311812664302721,0.10523511864105062,0.09872848235159537,0
824,'IDPVUYXBYC',0.9206155666161663,0.419951308783572,0.6470907851174675,0,0,0.8935186923366216,0.3090318561738379,0.019621673796927697,1
825,'BDSYHSWCXI',0.3799727157932129,0.9657618403811601,0.8031565284924039,0,1,0.9844596664653796,0.2334293205594994,0.23295801763167645,1
826,'CXCUTVPBBJ',0.7217781733624914,0.8545018273128,0.2571218777184233,1,1,0.4059067498312465,0.48298149762793463,0.2190747405009945,0
827,'EHOHUHXMSO',0.9848413165538228,0.33981883818824743,0.35530691195128417,1,0,0.44334073695216025,0.9763494403042594,0.9581007470599933,1
828,'TSWJPPBHSE',0.8156233971962235,0.3579185277036291,0.8780430994019021,1,0,0.12525130140792873,0.11101737031770931,0.3127911156902138,0
829,'QOJKOYAFOO',0.5299519680221128,0.6564946097065744,0.450146652208374,0,1,0.6031191017840626,0.5490447335603792,0.8968091183433823,1
830,'QDQCURSBLQ',0.48296478099574935,0.47417138216259036,0.5204189450918294,0,0,0.5525488053420381,0.42414665780790095,0.8971633067104972,1
831,'MPWUSEXNPC',0.3400415484452327,0.4336492499589063,0.13650189081669617,1,0,0.6566686301049347,0.8840921993480356,0.6546982778329113,1
832,'MLRGRSDCWI',0.30673982546149103,0.3899181360738032,0.3543962822634217,1,0,0.7711527324899675,0.5789226118478374,0.10220461018221072,0
833,'CMBFKJDYVM',0.4169420665710153,0.2562066469980008,0.5765026636097443,0,0,0.424999673794326,0.6402887208072783,0.43982352181867546,0
834,'MTEOLHBHNL',0.0442499458703689,0.8802800519723647,0.029138332311010928,0,1,0.5392210430329987,0.9726625528461462,0.9348549490111648,1
835,'GWVOUUNJSG',0.43706178693513853,0.45422687902282843,0.6396042050486005,0,0,0.9370301067228533,0.5318869894984644,0.2995813842338748,1
836,'CYKBTVXRMT',0.7657074745131064,0.46242819995815965,0.8300833378801837,1,0,0.6785742776869721,0.839822687548819,0.9287454095595317,1
837,'VMPOKEGVSD',0.10496788721894079,0.7058702726222277,0.8496064825178299,1,1,0.3976727585028301,0.5109940693878006,0.8202808135217077,1
838,'TGMIHQXPYH',0.49061316410582756,0.2093311332897,0.401153706638836,0,0,0.7861262690980467,0.4214386378823435,0.5975949221936231,0
839,'AMFOXDLOVY',0.41113882377809985,0.6790940796799887,0.057584288025774866,0,1,0.4283158366630839,0.8170098583396819,0.4717449952832523,0
840,'QYSWQXQWSV',0.18710795531697078,0.03308640216563452,0.016548527441595073,0,0,0.9334885279797326,0.9023391515379251,0.7913499971189294,0
841,'XDNYQYPNAP',0.7136556016086371,0.16964950590646644,0.9628767586001681,0,0,0.5572568118596405,0.07272729821332413,0.039947240649842675,0
842,'ILYJVLMIVK',0.09080788503550619,0.34922214907195626,0.5659696427960527,1,0,0.5445438456757942,0.5096966319274883,0.7452006273296259,1
843,'ULPIJGYELW',0.3380199885834322,0.9297040496181729,0.852190453410073,1,1,0.9187925694217474,0.11102671749758819,0.9237818766065244,1
844,'HVOGWISXWY',0.27067932270728035,0.9195677405764436,0.14853595587994628,1,1,0.6029718089539584,0.8904598030777899,0.749936871907543,1
845,'OXUHSHLJGT',0.5298528124179385,0.27001931320463923,0.7288671534329114,1,0,0.5373249752681352,0.5735108799371136,0.1208201590255461,0
846,'UBXFSVUWOO',0.8920263092374454,0.6224176288609684,0.2833692661918903,1,1,0.6688725904034217,0.7424091608745863,0.10043547387683638,1
847,'VAIOTMFWGW',0.5100458589396099,0.5794300128892171,0.3499285156341737,0,1,0.017261728291275036,0.8813670352324788,0.9844520491136209,1
848,'HTBUMNXIHG',0.88175349396375,0.062302554764567364,0.6845361632664287,1,0,0.9828967228861557,0.6306425377666535,0.4125986546755329,1
849,'HWSDYWHFMM',0.8815774414313158,0.4955764521697328,0.9838965861373945,1,0,0.830564808499091,0.47207000629443663,0.037978879289581546,1
850,'JCUKAWSTFL',0.9996094971757732,0.29264660894202854,0.7040291135246367,1,0,0.5205323535488248,0.8027853063264039,0.6064407027447423,1
851,'YHOFGAKIND',0.5971296003560992,0.34291962623181194,0.4567342036240235,1,0,0.9097489771877262,0.06503323333765865,0.9483468331734214,1
852,'KVWWBDYUWH',0.9236705328606201,0.9829506242256675,0.5104399774747598,0,1,0.4451700228666158,0.8180765864334535,0.5606410615011359,1
853,'YVPQSGMILC',0.4040070073163735,0.99784579808287,0.6596658389631033,1,1,0.6854187793518635,0.8461656510576359,0.8584464863567554,1
854,'XVQJLYQYGB',0.7488161559133462,0.0711065708792874,0.802603459887985,1,0,0.9759987506510123,0.5729743643287816,0.7013091291187465,1
855,'LJPCKFLANQ',0.9650659583900878,0.8105894979416193,0.04004324765847411,1,1,0.2003473566031133,0.6952304291345982,0.4024422385062092,1
856,'VBMVWNAPSY',0.7324425513398778,0.49198009280057065,0.7218977275008502,0,0,0.12799875523821402,0.2903542665668163,0.7668848189372214,1
857,'MRSUHCAJTA',0.05099912781349514,0.7372624760307113,0.4689681283034254,0,1,0.11087834341706737,0.20061186769775907,0.9550713068265274,0
858,'BBBMKNOLWW',0.5854016528526608,0.8133294175464144,0.05731607001847583,0,1,0.7101509679525159,0.1829612704267224,0.12539892066154634,0
859,'OIPQTVPJKE',0.05207093417994402,0.0018053272492458694,0.611739350069899,1,0,0.43384009619081165,0.2722641321528022,0.6201862961654059,0
860,'GOKRUQHYLN',0.22523326916779773,0.5616781381848143,0.2305241511221855,0,1,0.7565997847042464,0.7556212635134126,0.7993126941512364,1
861,'CJCTTQPBWS',0.006788791982020981,0.5886240399934194,0.4628020169924124,0,1,0.8119228704529357,0.632429084034337,0.7017305831455777,1
862,'JBOXOQOPVY',0.04824455713470799,0.6747642781001615,0.04141517188612498,1,1,0.5234792528121244,0.9744504604163188,0.47371300721346044,1
863,'TFRJGFJCQV',0.9917641952134447,0.5672406064134238,0.7904576584176073,1,1,0.14672244545220092,0.35339430182371,0.28735744028949883,1
864,'OUEBRJHEQB',0.25628859919625524,0.046167622399448716,0.30843056298125027,0,0,0.6687758168550376,0.19088725305918586,0.16402386633785881,0
865,'DHGTJGLFFQ',0.6928859166993971,0.43084392954186546,0.21070739001545946,1,0,0.678714305157293,0.01142042765543494,0.28655245296601306,0
866,'QEKHGGIWVB',0.8763942726738904,0.8282343407607303,0.35051282409379425,1,1,0.6181831620479968,0.3475085626524156,0.723350745233852,1
867,'HOPHBUJDMI',0.13751326215607063,0.6822896504325224,0.4776358041814749,1,1,0.5673754707058796,0.6796763885481023,0.762401025683211,1
868,'GNKOVSKPJR',0.9590940021698474,0.5073436611565034,0.2590709857015284,1,1,0.10347897892182834,0.06272510613497884,0.8990786631098711,1
869,'JFWLMOKNBC',0.5702611793280294,0.3086303528629203,0.7977380588247263,1,0,0.43778571984602754,0.5869140538069604,0.3975155664615333,1
870,'ARFVACGUKB',0.490215239143014,0.7156757194155434,0.7466302371930215,1,1,0.6619080074112054,0.20951855826871402,0.373196618112669,1
871,'GCHETVMOXK',0.7252548978054459,0.015220540276093875,0.7710605977179787,0,0,0.5171552498750754,0.6431706919103304,0.3248132456746986,1
872,'QNKKIMCWQA',0.7207883344661624,0.14009308403349663,0.5196494330874876,0,0,0.6735845915872173,0.38169352032301274,0.3016483115614632,0
873,'CGNPHNJVHO',0.858642845808149,0.9407477300182963,0.9916728104649007,0,1,0.907310358444164,0.13315645281831534,0.6120694815831844,1
874,'XGWLVBUCDW',0.13694325993789513,0.9428060737216203,0.675322755387206,0,1,0.36991584384024645,0.03529095509266156,0.9937617788993595,1
875,'AXKRFWOBDS',0.5237160686039163,0.05771082891062962,0.5735034555892372,0,0,0.8294087840953951,0.7545130058144734,0.7257082337390035,1
876,'OBVRITGGIN',0.6049212808263302,0.30422086917867996,0.46892967344458847,1,0,0.4210047816180693,0.5951535131792225,0.8602224943033534,1
877,'GTULBVFGIM',0.2040749189240575,0.13208531704498538,0.4186886099018069,1,0,0.7686862490899631,0.6700868424885063,0.6420188782846739,1
878,'VYDDYJNBXB',0.49427940144714744,0.8737317384472466,0.07789630470248132,1,1,0.8746777881559935,0.6559537524675563,0.8279028866339356,1
879,'PUAKURYQOX',0.16252440591040707,0.739596053161223,0.954468057651466,0,1,0.7258592830787666,0.912877629747399,0.9896933680426836,1
880,'WIXAGFWVYD',0.10518752693380351,0.5732772241687843,0.7051547174865181,1,1,0.03336270122956053,0.6472413921028188,0.40036380636662394,0
881,'RYTGWTSKHE',0.7563051348270203,0.6649317556400897,0.11643820199831767,1,1,0.535272155709451,0.5712596787215152,0.13668041074965676,0
882,'QYVMFAEEPD',0.8770193099148083,0.4113104260104343,0.14897863973580894,1,0,0.9413590319799482,0.6126989352291354,0.11856392030840623,1
883,'AAWBEICGPG',0.7649419817330174,0.5366662333328652,0.22808942598235238,1,1,0.021729276697489475,0.09870987272251441,0.803951753763317,0
884,'XMTSXPHRBQ',0.7049750581483626,0.3597201111764128,0.490386825780894,0,0,0.01793703826868054,0.6175327890252165,0.5591823268744913,0
885,'PEPLIBLAKE',0.44357631326045066,0.915459043569408,0.8867567486980051,1,1,0.5731854972522891,0.6705086789045077,0.3833370344981549,1
886,'PDTEKQSOBI',0.5205526718333611,0.6547495297832807,0.5716872054291968,0,1,0.8541204595649424,0.1202647485819448,0.5138612733796251,1
887,'GQPWKRDJJK',0.9304800104166293,0.4089071374616343,0.5866870278373995,1,0,0.7449120061044676,0.019484964220535916,0.7165769898151253,1
888,'CSEYQWXUPT',0.40137579714578686,0.9115521920461398,0.30605947238374787,1,1,0.3615275935624337,0.49931298005422764,0.5113261958359447,1
