idx,att1,random_string,random_int
52,A,'QMBKOYLTJS',8769999629015158283
53,B,'TXOFCEHSHD',8277469702912522299
54,C,'OFFAMVHQUN',8958502708642047404
55,D,'RFGNSOMRNV',-3533237741710730631
56,A,'UNAMXQHYKK',-876416518669550216
57,B,'HEOOMXPDST',7238979364932294997
58,C,'MCLFSQCAYT',2721700507369691724
59,D,'PCGOWIWWIE',-3870735667727311055
60,A,'PNSRYWTAHS',5856734497107159507
61,B,'MASMUXPOID',407689403765255788
62,C,'GTGXSJKGNQ',-2466220522069266100
63,D,'EJIJBNXGTA',662196256438513756
64,A,'QCPPBKXAEM',-5862157400486469310
65,B,'DEXKFQNPUE',6248706973213829067
66,C,'MRNJSQFTEL',3694854681123452569
67,D,'SGCBIVGJYY',-1347069735434501433
68,A,'YYCGOQDNAW',-5492916087699067465
69,B,'CKEBTNWQFU',8346069549985330143
70,C,'MXJPQTGGGR',6095777125707111655
71,D,'ALCSXWXXCY',1367083655601245736
72,A,'NARMSCRRVE',-8814044856826768900
73,B,'UREVFMUTUB',-4056363076597824543
74,C,'NXAWMPUXMQ',8207849476199035084
75,D,'DOUAIUVIGX',244499959433492300
76,A,'JXGRDXIMGJ',9171196088664618738
77,B,'VPNFEKKLAJ',7034024401836517551
78,C,'WQLTBHGKFL',7327570391540194208
79,D,'NTGUQKFAVM',5606255165530180050
80,A,'UJLKGVDJIX',-235018135276815564
81,B,'YUWXWHSGJO',-7181108565151190403
82,C,'VTXRLYTOPW',1383870650269881007
83,D,'INYUSAAIHK',-3543528480941320749
84,A,'IJQHTXFMCE',-6030909103189311146
85,B,'SUCTYHQEQK',1298688784835754510
86,C,'WSGTMKTFEO',3071330482211244808
87,D,'ARGQATOQON',9199968929870514194
88,A,'DEUNVXGVEQ',8881247038157863471
89,B,'IBEDSWSBJB',2181966811617055580
90,C,'QWSNBTTSRO',7365869781261311139
91,D,'GBCHGBJEKO',-4401037931374262292
92,A,'JTCMTNNEXI',-2637597830683158199
93,B,'EEFHJTNRWP',1354980359237723983
94,C,'DSMAWJISQF',4033887220001973043
95,D,'EXWLKCFUKY',-5635561154301116559
96,A,'WEKPTWUUCS',-4219722748221913782
97,B,'UJPLPWXTLX',-5336471531029103808
98,C,'IIOULREKCB',4958000024393868355
99,D,'LWFNKPOWAI',343179611906012209
100,A,'RWODSCXODU',-1329974589481918737
101,B,'UTHTGBRVKM',-3190453757703451872
102,C,'LKRVEPDYDY',4747391745927247990
103,D,'EBUSUVWKPC',5535382565153241538
104,A,'WVBXHBHPAB',5383113138836641321
105,B,'RUBQHDCXRB',3181519918852131863
106,C,'QAJLLBQANI',-7813577264451538818
107,D,'SPBYWHFAHS',3228694350649619701
108,A,'DPIILBORJT',2797904454310758592
109,B,'MJLWMPAKJB',-5056098306469905121
110,C,'RQPJHPVPOA',-1514500894654133017
111,D,'GYWDEERINN',2220743801054594253
112,A,'TUWUTGIKLO',1437042832684721092
113,B,'LKJRENKOUD',-4637428162686848338
114,C,'YIEIFXTSWG',5615981589379762232
115,D,'LBQVGOICSU',945162144164355760
116,A,'FMPEAUQQRA',2800679745001298851
117,B,'XTRFNIBWDY',5739795103159978237
118,C,'KBARSLPEWI',-1162795287861843964
119,D,'FUCHIGUSED',-6988261283927393674
120,A,'QWOSOYINFR',-2577832225761550741
121,B,'VQDGLGKFSW',3768860934334832142
122,C,'WPATGBYCKO',2959588986129012461
123,D,'RYPUSYYGYX',5586457865810655751
124,A,'BWDLSFKQSE',-4319888758094803818
125,B,'QOQIFBAWKV',8617453189518603802
126,C,'LOXDEXTEBS',8882779884454378400
127,D,'XJELAYFKLF',-8478279850973199576
128,A,'XWTIWXGSFD',-8069925699299326614
129,B,'UIUNLMACDL',3600116038364421017
130,C,'XMKQNBBBLQ',-8400864175011514437
131,D,'UUCHREUVSE',822818706282873971
132,A,'PRJKDCXJDX',-3204181766934668110
133,B,'UNBXEGCKEN',-6881641633724131654
134,C,'HKWDPMAPDQ',-7473684861501782105
135,D,'WTURBKTLAN',-253866336294860885
136,A,'AHPYTWDGDP',6604699426858675574
137,B,'WBHBTKYDKK',-3043270654681505767
138,C,'LHFALMGVSO',-2566559201229414109
139,D,'EKYGHLVKAW',8139615213020504024
140,A,'FXLEWMTSPK',2175527986999575403
141,B,'RISNLLKNVY',3907039034406022008
142,C,'QWVPFACLEX',3317536373049292082
143,D,'QXXORHSMCW',8163491603200361110
144,A,'QYWCMHVLGY',4265152006712079097
145,B,'TKYUQNGSVY',-8440421509992403832
146,C,'KMMVIDRAVA',-8809661818446039975
147,D,'KBQRUMUAXM',-6433235609967429183
148,A,'LIMUGRYHKT',815934067351825141
149,B,'PSYFVXXYGU',-7040673998992087936
150,C,'MDIBOIIRAS',-7412805539529228547
151,D,'KVQKNOWWEH',5050308974162618196
152,A,'BMAPDXRRAA',8435969046573837606
153,B,'QUJUNCXGJH',-5759639973073851764
154,C,'AEKKYQLRIS',-8520029047481872354
155,D,'HOWACPSTFJ',-3491117103768516108
156,A,'GHOBLCQMLJ',-6589652396080809087
157,B,'XIPVENOEYG',-4960676404976529858
158,C,'PQGCOIECFU',5622635425328451926
159,D,'TBQERXOKOT',5839452708360922681
160,A,'LSEEKRKRFS',-5424943657079467298
161,B,'EVAHCABRSX',6791425710260715354
162,C,'LQUHKEHHIL',-4319109259071420913
163,D,'PATQREUKAG',6461126442513324795
164,A,'MBTEXHMPDS',5441776315245587692
165,B,'FMROLEEJDC',-6451049869174052725
166,C,'SGFPFGQGPL',8905874339726166759
167,D,'JQNKVQGEYN',-5970919829011436599
168,A,'KPFLOEKYFN',-3701939608945578752
169,B,'XYTYMNXGRM',6891648647462844767
170,C,'WNYPIXTULM',-747272065446743714
171,D,'ISXJERFPFA',5866060560729973668
172,A,'KTGONWFFMO',3711696946994576941
173,B,'GTTLXTJTUC',-6123585769967685140
174,C,'VKGLIYSQJQ',543166730136707568
175,D,'UMSGJFHBXW',8855979369784193916
176,A,'CAMDTNFNMS',4122055193967821261
177,B,'RGRVWWWVIW',6711086885320210740
178,C,'EXFOTDXCSC',-9121120258095438732
179,D,'AANWSQVQQU',9097606842470106957
180,A,'YVGQKLNFUY',9207823992528767935
181,B,'WDRWJORFVO',85443563274134550
182,C,'IKWSGNTTXL',4471758331348440763
183,D,'FPGDFFHBGV',5930918017379208194
184,A,'BOXOSELMBX',-4841949946165343304
185,B,'ELMDJGKBTW',7813681815879002736
186,C,'XLPJKLCKMJ',-3597201426836376693
187,D,'NCYLPRYDWJ',8700499299481782021
188,A,'AVIDUXKXBS',-7677312674933950288
189,B,'ATVRLBHKPF',282997900813154566
190,C,'DBBEAKIDOF',7939259534007048507
191,D,'IICEHBQCRI',-5031583706542350278
192,A,'WBGQYSILJF',4597653226687891915
193,B,'YRKJAIDIDO',8750482691363691977
194,C,'TXUWAHHAMP',8339967589131001418
195,D,'CBETKQQCFY',-2781214969946850506
196,A,'RANHTQKHHN',5316278029912449068
197,B,'VLLGCQFXDV',1813355058779984974
198,C,'OEMWJIKOKF',-5860083081410607167
199,D,'TPXUIXGFNA',5225055013958240083
200,A,'PCWNSUQVTC',-7109643468989804316
201,B,'DCWPDFBLYS',-9147558760102887591
202,C,'HKCOPHKVSD',4761892269530599212
203,D,'TKSEHRAAKA',-2315780406063306681
204,A,'NMTIPIHWLI',1730848512871211292
205,B,'CQYEJOLLVJ',1314619033714514943
206,C,'XPBTYWIATK',-3083449517948811558
207,D,'GCVAVJRRVH',1572740850524876946
208,A,'PGOLCUGHFJ',-2617041351389032644
209,B,'LPWUYXAFBI',2168702007874893947
210,C,'KXSPBTBYOD',3228947050714062519
211,D,'NRFSUIPCEN',-7740660647033637508
212,A,'QDYQNAWTNW',-5745419060992727414
213,B,'JRHHDGIIXH',2687237720082022031
214,C,'GQOMYXSUBT',6747954230716736539
215,D,'SVRVMTMTKV',-7620670128536352883
216,A,'CBYLDADTGH',707744302793753471
217,B,'BXTEBCVCCV',3220973917707921184
218,C,'HIOLAMWFUJ',1164880547724123514
219,D,'GYVHWXKRPR',-2462508410510891392
220,A,'UOWQQIFYEO',7200311533135607560
221,B,'FJIFIJFJUF',8962647820191954229
222,C,'EVKCCLMMLF',711351597717544034
223,D,'JCNUKKGJAB',-3758738158132773187
224,A,'SUAQNDEATW',8310509493821236148
225,B,'LRYWSLCJSU',-2326178811192980429
226,C,'RLAXBNUKDF',-8961692758713276571
227,D,'MLRANSGKDV',-996300426547309282
228,A,'PCPDUTFCII',7605351218681389192
229,B,'RRRITYRTJB',-8248769713909611554
230,C,'OTPMCFGAOP',7383572247469765527
231,D,'UWWSOXBBTT',-2384541294940380325
232,A,'CHIJGNSBME',5368596623789180596
233,B,'GYBQWEOPVU',1877632950113144762
234,C,'CIMFVHLAVC',-2253028937267091094
235,D,'JLGJUJSCQV',-2928120583168336440
236,A,'DIHEATTTSL',1892466395551422848
237,B,'CYUMVXPYAJ',240646791855935971
238,C,'TBBEEKNSTU',-7315528462230382430
239,D,'TSUSKJMIAW',-7124513313933993292
240,A,'GJSDUXOPSH',-5163527407559515721
241,B,'GGALODQNKE',489657480910758290
242,C,'ACXFRQIUML',-691185592866177506
243,D,'RRMHIXXDKM',-3266885517938797069
244,A,'QCUYFVHMJA',-1426710474646884060
245,B,'FOGLGQLDQI',4284236144601840216
246,C,'LKHBXEIDFP',6889297179238176892
247,D,'URULXLJRNT',-6020294954532586958
248,A,'FOIJMVBBHP',3733882911101779617
249,B,'VWSMQOOWND',-4303057353769852928
250,C,'FJRCKCDEJT',-2817204603706220795
251,D,'XWEKRCILHE',-781542868811570987
252,A,'EJJMRUPCEK',-7042624464109761456
253,B,'FHCPSFQUGE',4289502866828497647
254,C,'GDVPPIYVSL',6196205025461513720
255,D,'VAAOLSWLEX',5366480229385069610
256,A,'UQYXCOLVPA',3836994273234654102
257,B,'EILXILIQCS',-8714270415021926411
258,C,'IDRUVMHQOV',-2953229010394480991
259,D,'ESSPWESJUT',-1802179625178951943
260,A,'UWKHFQLOGN',-3855075097201585568
261,B,'HBGQUYREDY',302828711370596964
262,C,'OEMMPUDDJT',-2899973304758990928
263,D,'VIQCNWNAJP',5085922435180981541
264,A,'KJPVCNMXID',7750173045154650207
265,B,'EDYGFRTPXA',-2041727260545262888
266,C,'XWIMQMJCCT',-8825012955519275741
267,D,'PAJFINAIXK',-7374807369343831153
268,A,'MRTXBPBGCC',2135649895000710815
269,B,'WAAJQGYMEH',1962884592365814412
270,C,'MSPXGVNXOX',-2282291658694718807
271,D,'RFWFONRKRF',3346878605550842980
272,A,'OBRBNCLWEX',1020597955223591114
273,B,'JFXEICKDPB',1487991676953127587
274,C,'RMBBUUFQMR',2374347899560016628
275,D,'UNVEDESLLH',228107552185415830
276,A,'WYHXLJLDKU',-5577810523547441854
277,B,'SXQPPEPCFS',-7387933430140638320
278,C,'HPVPIBWXTH',5024398032458831770
279,D,'OWQQQEWLOE',2173129804570963898
280,A,'PYHVRLPGLY',3075038593891880321
281,B,'BLHKBEATDR',5123693084781459875
282,C,'HLWKEYHVJU',-8169440157464155609
283,D,'SOTHTJDLCS',-7541470383112156452
284,A,'PNTDSAWXOL',-8125274564003860818
285,B,'GMCNDKDBNM',-1637885130927808126
286,C,'CTTCXRLADL',8182557944754457172
287,D,'SEPYYIHOXO',72487020669108186
288,A,'DCJEYGWADP',-1711458494547908710
289,B,'LJAUMFBMVV',-4100644319776717961
290,C,'GMFMXKPMRV',6678896930067526070
291,D,'IDAXPDNANM',5878406191644171705
292,A,'VIOGRUKJMU',-515700356342112181
293,B,'VITTLJJNEH',3569190523729024777
294,C,'LUAOVVUIYL',-8142048957616325021
295,D,'BPEOSTYIGW',2687628655192928636
296,A,'NUJUPJACYM',2343075195954966465
297,B,'ENOTGBUMAT',5833730624183744188
298,C,'SGNPDISKJJ',-5871559748547057607
299,D,'NGGBJIGACN',934369736195689419
300,A,'ANKQNRRTPI',7573951020252029929
301,B,'KGCMRRVHYY',2250580595931445677
302,C,'HNBUPSPUAG',-500296427415851795
303,D,'JSPJYYSLPQ',-5097513972313641411
304,A,'VVNBLQOTSF',-5960564607778902187
305,B,'YPWABSTMXT',8736888959680362614
306,C,'QALKLQOPRK',7701680956666239345
307,D,'VQYNLRUJWV',1679772847738525407
308,A,'YTPBFAINDA',-1405447957864957694
309,B,'PGRDGQQSKR',-7194798803205160729
310,C,'LTFVQAIXBG',3224331467834702769
311,D,'DQHSNUUIMM',3146249846225613049
312,A,'LYEXGDDHMU',-7960395566223835973
313,B,'AXNONKJMJY',8698142309980035460
314,C,'LFOIASSYDM',4842031560395528584
315,D,'LHNGSODIUE',5552440652491241907
316,A,'HWCSPOJDLG',8112995944704523447
317,B,'EFCDJFTUXC',2635096743729947630
318,C,'USYKOJUTWO',2479118875911077499
319,D,'GAGSBLNIBW',7986744169295709809
320,A,'NDLNMQAPEO',680575817017267866
321,B,'JHYDXAIFAJ',-567897959322265297
322,C,'NGMGUJYKXX',-3494853723161483377
323,D,'MVRLUHGYMI',-8814980104886530336
324,A,'QCTTLWYHUH',4126760405450835252
325,B,'RYAMBDCLPT',-2152963125328259181
326,C,'BYFPLTXNPB',2665306166809469290
327,D,'QNQYGVOKMA',-6665020808650376004
328,A,'BMAGIMMOBJ',-518907024676627717
329,B,'EVVUFQGBYU',4207492530643255846
330,C,'WTNCMPLVSF',2169879522613008498
331,D,'EKKCXISPAV',-2180673111780372796
332,A,'TWEIWOFBCD',29011578372369929
333,B,'MVFDJMJTKL',3540291400230809778
334,C,'BUMWBJWTIY',5440203557980480149
335,D,'RYLGMWCTWB',4204277488791782688
336,A,'MIINEIERKX',-3284714027617956405
337,B,'JWXHPTPSUF',8058116522258831121
338,C,'CUXDITOBLN',3691605120667375172
339,D,'TXMPXAWLRU',2725905437560016201
340,A,'EATXEDQGNX',1534823542216324007
341,B,'XCLJTGRWDP',-1147971052356403337
342,C,'ESCYTIMGJX',246184210649325892
343,D,'DPGBUQHCQM',2387895985777099828
344,A,'FDWKHKFRVA',7101349599585256308
345,B,'PLNHNGSNEK',6818723380276529287
346,C,'XUITWECQKU',-8494531820233414185
347,D,'JETYCGKPNN',759226702479706659
348,A,'BHFSTBUWVT',6229735549522065612
349,B,'JUNMEQUCSC',7412433377074966575
350,C,'DRAXTYRIKX',-2959376533680020634
351,D,'RURQBUFJQB',1844775264257871134
352,A,'VKGUFAUIOM',76395726988651532
353,B,'NCUEBCNJLA',7250112924371324376
354,C,'HXTLXQOMVT',7250740263843813065
355,D,'GUIAFLVNII',5565708949993276210
356,A,'NENIKYIKCM',-7725213055033382983
357,B,'PCVYIDQTJE',8926658299139727743
358,C,'CGISBNBQDU',3245614204791662955
359,D,'ONSDIBQODC',9180764754579310137
360,A,'STKILXAORO',-2915008814873572494
361,B,'WWILJVIUIH',4625807661493353960
362,C,'PWJOLUCXCK',8090998925758966666
363,D,'RKXRWTCGBA',-3394603576853056320
364,A,'XPCWNGOLMO',-5502430030537658774
365,B,'ABGTAAKWNF',-8572167761722780352
366,C,'RYQRDUYLPS',3842335959990711989
367,D,'SNMIEGSVUI',-3861661428664692221
368,A,'IKVFGFWRBR',-3713320987742326288
369,B,'WLGKVUPUTG',2555559335583029217
370,C,'LKWGAJJQYU',430382009580961802
371,D,'FDKTIVWNCS',232256714929523065
372,A,'OVNVKRTUYK',3802987632792314230
373,B,'WBIHGFUAFQ',-4775281656179708702
374,C,'XJOEJBIRLJ',-2724669587779609403
375,D,'KLVMOWQVKN',-1389912823183498416
376,A,'ABENBLXTWU',-7001084505638141768
377,B,'YHOHXYRMXF',-1136325781735443478
378,C,'KRLAHNDOBS',5423067346492493379
379,D,'QTRGMRXWPP',790500077296529296
380,A,'SXEXPFEICI',6056331427798008327
381,B,'NYLQCUKMNL',-2000078114155264147
382,C,'OXSYCENIWL',-9213982763141606569
383,D,'TNACVIMYIS',-5404475520585657617
384,A,'YSDRIHSAXV',589201557233305815
385,B,'EQVTCVXYAF',-5637263996854655398
386,C,'WVNNVYOAED',-3705246440235051544
387,D,'QUFQGBABOH',1566746946973904303
388,A,'EAMGAWTIJR',575836668438470769
389,B,'WDFVMTMSPD',8922770668184006718
390,C,'WAMTUEYJTR',-7580019192602054640
391,D,'WPXXWUBQWS',-6672345567712078898
392,A,'CRLAVIGJJN',-1947095894043406195
393,B,'VUOIPJPFCK',-2502813414826882849
394,C,'PAHEAGHTJM',-465070489595169730
395,D,'APNCXIVOOI',7003278801409538921
396,A,'VXGUYOCMCQ',8474729931523740914
397,B,'YDNELUKEED',9083058269305131201
398,C,'DYVBVWMHNX',-4818588042311718454
399,D,'HMDSYVBSFC',-1910110510596082314
400,A,'TVPOWRWLRG',3446736691128169878
401,B,'HHPETABBGA',8941424714443315863
402,C,'JDVGAGGJQY',6600891243627665379
403,D,'WHQEHYNBHQ',4579495403911636949
404,A,'IQOKVMJXCS',-6024435640881532809
405,B,'XQLYRDPCMX',-5694743612278364998
406,C,'CKFHBGPYOL',3833133695122688652
407,D,'LSNDPQHSUC',-5480041108210199917
408,A,'MUIRGARLKX',-283886975254643203
409,B,'UGXRMHMBBF',-7140601985419205354
410,C,'QCNMSNYJRA',7804495890918241463
411,D,'WRDPGNAUBH',-2569732750415312611
412,A,'ENNJTDAPVY',-993587319774912673
413,B,'PAHGWPXEII',8122329504937680306
414,C,'BMGGIQMVNM',-2987918643120086697
415,D,'GJFWWDJMXA',-4198756930452317134
416,A,'IKMAFSOVRG',-1808021223892455863
417,B,'UTFLQUHNGV',395242680220352035
418,C,'SGCSMRDSCY',2128334800835398508
419,D,'QSLQAEHDTR',-7791276405141860614
420,A,'FDPYFOQADF',-6435451397614762856
421,B,'BUSTVAUJSC',765699831594766788
422,C,'URYYHYIGXG',-1923361645633151813
423,D,'RFLBSKRBQL',5638473513242744357
424,A,'FKGIXDWCGE',4310473629952914367
425,B,'IXNAVGNAII',5964343951359896274
426,C,'MOJHHEYRME',3979116996831763008
427,D,'WOTESJRMIE',-2731308937049074945
428,A,'PIQVDXMWEU',-4627314051411545120
429,B,'LNTNDQUUAU',6273308224647036679
430,C,'LQYVOGGNJJ',4742448002170432508
431,D,'LDBDLKPUMR',-4719406120592123552
432,A,'BQJHJVYWVD',-3463675391731094938
433,B,'BFEGSJGPTF',-3299012796078234941
434,C,'GTPVHTDMIX',-4546612306047807249
435,D,'WDMQMYTFLL',5903738121225619451
436,A,'YIDWUKXOTP',4417027170994348494
437,B,'UJWTVJLWGE',-1256003862473701040
438,C,'JFCLFIVWDY',5118835387370486968
439,D,'JKTAVURYTI',5840425111762625500
440,A,'CFJCOSCDQI',4045465915913262845
441,B,'YUYLEDAVCR',-7030709552074861224
442,C,'JWCOGBOVTF',8420843359191570076
443,D,'OGFLVXEHVW',6804877075676664869
444,A,'WBMXOHJNWS',4173160554471779666
445,B,'SDFPFQCGDM',-1862220321475420839
446,C,'YWALVAPLPP',6238978832881722902
447,D,'OTSIWVQPEO',-4323836167274411687
448,A,'EKMIHYJRKX',3496529938141174781
449,B,'LQSPRMEPCO',7288506718092113172
450,C,'IKYDJHAPLA',5343082035005537503
451,D,'WTCWYAPVGU',5995168941145304388
452,A,'QMAITBLRJW',1665403024397675106
453,B,'FUHJHQAIYE',5185752285682457796
454,C,'HPYOMOGAVY',-892973596324754671
455,D,'HMIRWFIYUU',-3285738663749673449
456,A,'GKISLRSBFF',8427595638008115969
457,B,'LYHOBPXTCW',-2256746821475744919
458,C,'QVBHDJYNXA',1867791978336598470
459,D,'UUJEECDKOF',-1102556633672614295
460,A,'FPIUCRHENL',-7883130314603532801
461,B,'JDWDSQRQNK',-2615388312825300253
462,C,'OQYAMRIHUP',6561891733096888394
463,D,'PTDEVCDWLL',-4885529020750046847
464,A,'LPDYTJCWKB',5560445347178895516
465,B,'SAUDWRWPYC',-1907022547246374180
466,C,'HXBRLBMKRY',-941586140143433030
467,D,'EMJJOJJAEQ',-2560684085145306132
468,A,'SWSDVGUFAL',6596016837499531715
469,B,'VHCVEEENYJ',3801906118594015792
470,C,'NBBLLJMQOW',-5869290465002375690
471,D,'XRVYSNWGJS',6083814786100953684
472,A,'EMHBGNIRMX',-800283243480437669
473,B,'JKOTSAAVMR',4106373252667082032
474,C,'KUHJSRAYQK',979566231696589253
475,D,'QAUOFIJRSW',-4774356073902392635
476,A,'FOIEKXCYVC',5321842842720290054
477,B,'WQWJANLIXP',7109324534940666065
478,C,'FGWWQRIYHO',5580254068234951566
479,D,'UALNYSUOGX',-2707872712365880195
480,A,'DHLQYBRYXE',-1783093315887676847
481,B,'WIPIWWFFWB',627242363823514752
482,C,'OCWMOUYENI',-6790654367348269052
483,D,'HRYMWOVKLL',-5625045544134791056
484,A,'ELXWGADMKG',4985538192400754765
485,B,'QWVROVLDMT',-6655835117102435638
486,C,'FFHBYKPUYV',5657553944031673295
487,D,'YWWERIDYRW',-6821851085758186934
488,A,'LJRAJCGCDL',4953151482483367994
489,B,'SNRYHRUHCR',-7948067365493597669
490,C,'QHCCSQSDEF',5037949998038008492
491,D,'FQGPTLFOCF',1998923673682641385
492,A,'FKXQNGTXXB',6206633085229538543
493,B,'WDCVVEGIAK',-3316316639764700040
494,C,'GFBJYHAYKL',-3355647536273763514
495,D,'MGQGYASGBX',1421232758679856539
496,A,'NUMTOWELIA',-8998632122926252769
497,B,'WSMUSMINQA',-6902174091789607952
498,C,'WXYOYWIUQT',3963543306011323736
499,D,'DHDGMNFGGR',-5802916592637641113
500,A,'UWEWMKXWHI',-7322752874467593403
501,B,'PDLJBDIOET',1769538312665695800
502,C,'MFXOOASHPB',-2842485605841240882
503,D,'UYJMFAIALN',4565309196465870488
504,A,'HPYYOFWRMJ',3556412165809199973
505,B,'OWUSGFONLA',-1733238028075640234
506,C,'MRTTVACYWI',-4094011996864468566
507,D,'PAELBABIKR',-4158368227406066935
508,A,'NSWUIMPSVL',-1608321404039071160
509,B,'NQBCYBHRVD',-9209935848394265032
510,C,'OAOXDBSXTU',403004098173401247
511,D,'RECIMAWGKL',7259208823249464154
512,A,'LBLTREYKNL',7929085053319579308
513,B,'MHFCAVVBXU',-5842512600189745117
514,C,'ITILYGBGHL',4090420940356655936
515,D,'SSVBQLBAVM',5093447535943502657
516,A,'TQIDCWCSQS',-450074178530976081
517,B,'XBQJRCSCOB',2110084771055936465
518,C,'YVLVSDPCNF',7845376143988833792
519,D,'VLRXDVUTMT',-1131193326498591835
520,A,'QYPEOGBLDU',-7453610184315625618
521,B,'OBQOHTAFPX',-1149295950133238228
522,C,'XSIXDJACNC',-5657836712918806651
523,D,'KGHITTHVAL',2678608421499977011
524,A,'NNJDKGOOCB',-3357136587699865071
525,B,'WHJCMFKWYF',5344954620736630546
526,C,'NPWRXRNVPI',3099462846783401787
527,D,'UFUSPOBFUF',-5555405033274457925
528,A,'LXVUEXAHKF',-7215526147472262253
529,B,'PJGWJLWLGP',3866119157136617556
530,C,'TEUJBENJTV',-890318976315952751
531,D,'URJDHOOMIU',1097073015760867283
532,A,'BNLUTMYYUH',3558143067836760178
533,B,'MSKVBKGNGX',7753535102789729633
534,C,'MXYKQCXRRQ',1204717341859826939
535,D,'BLSTABAJAP',-4640509430099611166
536,A,'EFIQUSRXLU',-8018447115464349817
537,B,'ULIQQTCHSJ',6406283715160222609
538,C,'RUHVYAHMAS',3509856196496016218
539,D,'LJVUCPCDWD',-6476446886169824581
540,A,'SXOMOCKSOQ',-3072534138012558026
541,B,'IQSPFXOWUO',7854801655738593468
542,C,'TVEXTJXIBW',438491536509684019
543,D,'WBBJETJBKN',-8693380365481806224
544,A,'SXNHCBQRKW',-6724649793497205163
545,B,'VYBLECBFBC',-7202650595886222964
546,C,'MSCWWHEERL',3149069491084759931
547,D,'ELHNNTQEEU',-8715329890382959540
548,A,'TPWLFKQIHW',447522589646789682
549,B,'LEXRXRFASD',1808632169281790446
550,C,'RDGKWXMFMD',-5764046265331315054
551,D,'GXUCOPWSVF',-5314986541756644549
552,A,'KSDTBMIJUA',-465749699188848332
553,B,'DGIMXWFNPI',-1166377410321256795
554,C,'IFMHLFMHLR',-7691926614899098313
555,D,'CEDJYBWOIU',4448430405960549144
556,A,'FNXRHFJKSJ',-841981946555223693
557,B,'CDNUINKKAR',7601686495544030793
558,C,'XUEJMQOAPS',-157345209690167590
559,D,'JSHRRLNAIA',5202860849804697855
560,A,'MBJBWDMHLF',2742738500890976369
561,B,'LTSCDYYTUG',1127383694654205906
562,C,'UCJNQGRXYA',-4479571848304936645
563,D,'XWEKYCOKNB',4555981321866027783
564,A,'HPMTVWMVWW',2149964462434007863
565,B,'QBOKTEEYXI',-7130338119669424145
566,C,'UIVJFUILHY',8802337607295292437
567,D,'BNHDTXBQPX',-1003955156184228636
568,A,'ASDTSFVTRL',-1740572446526400018
569,B,'YNODKEEGNE',-3867295020856889791
570,C,'XDNYQWAFLS',7873140960818776348
571,D,'ELQRYAHLCJ',3129107178160048784
572,A,'UPWHOSWEQL',-783878406708511628
573,B,'RRBXELDECB',6747915181268112918
574,C,'XJNXWLJSOM',-7213811660281685170
575,D,'SJJJQDAMYF',7107791447360481025
576,A,'AFMQKMYHBQ',-8320619492837246691
577,B,'KVNVMLHYHK',2238932331555273936
578,C,'SGYEKBJUHS',3340875720403027638
