idx,att1
257,B
258,C
259,D
260,A
261,B
262,C
263,D
264,A
265,B
266,C
267,D
268,A
269,B
270,C
271,D
272,A
273,B
274,C
275,D
276,A
277,B
278,C
279,D
280,A
281,B
282,C
283,D
284,A
285,B
286,C
287,D
288,A
289,B
290,C
291,D
292,A
293,B
294,C
295,D
296,A
297,B
298,C
299,D
300,A
301,B
302,C
303,D
304,A
305,B
306,C
307,D
308,A
309,B
310,C
311,D
312,A
313,B
314,C
315,D
316,A
317,B
318,C
319,D
320,A
321,B
322,C
323,D
324,A
325,B
326,C
327,D
328,A
329,B
330,C
331,D
332,A
333,B
334,C
335,D
336,A
337,B
338,C
339,D
340,A
341,B
342,C
343,D
344,A
345,B
346,C
347,D
348,A
349,B
350,C
351,D
352,A
353,B
354,C
355,D
356,A
357,B
358,C
359,D
360,A
361,B
362,C
363,D
364,A
365,B
366,C
367,D
368,A
369,B
370,C
371,D
372,A
373,B
374,C
375,D
376,A
377,B
378,C
379,D
380,A
381,B
382,C
383,D
384,A
385,B
386,C
387,D
388,A
389,B
390,C
391,D
392,A
393,B
394,C
395,D
396,A
397,B
398,C
399,D
400,A
401,B
402,C
403,D
404,A
405,B
406,C
407,D
408,A
409,B
410,C
411,D
412,A
413,B
414,C
415,D
416,A
417,B
418,C
419,D
420,A
421,B
422,C
423,D
424,A
425,B
426,C
427,D
428,A
429,B
430,C
431,D
432,A
433,B
434,C
435,D
436,A
437,B
438,C
439,D
440,A
441,B
442,C
443,D
444,A
445,B
446,C
447,D
448,A
449,B
450,C
451,D
452,A
453,B
454,C
455,D
456,A
457,B
458,C
459,D
460,A
461,B
462,C
463,D
464,A
465,B
466,C
467,D
468,A
469,B
470,C
471,D
472,A
473,B
474,C
475,D
476,A
477,B
478,C
479,D
480,A
481,B
482,C
483,D
484,A
485,B
486,C
487,D
488,A
489,B
490,C
491,D
492,A
493,B
494,C
495,D
496,A
497,B
498,C
499,D
500,A
501,B
502,C
503,D
504,A
505,B
506,C
507,D
508,A
509,B
510,C
511,D
512,A
513,B
514,C
515,D
516,A
517,B
518,C
519,D
520,A
521,B
522,C
523,D
524,A
525,B
526,C
527,D
528,A
529,B
530,C
531,D
532,A
533,B
534,C
535,D
536,A
537,B
538,C
539,D
540,A
541,B
542,C
543,D
544,A
545,B
546,C
547,D
548,A
549,B
550,C
551,D
552,A
553,B
554,C
555,D
556,A
557,B
558,C
559,D
560,A
561,B
562,C
563,D
564,A
565,B
566,C
567,D
568,A
569,B
570,C
571,D
572,A
573,B
574,C
575,D
576,A
577,B
578,C
579,D
580,A
581,B
582,C
583,D
584,A
585,B
586,C
587,D
588,A
589,B
590,C
591,D
592,A
593,B
594,C
595,D
596,A
597,B
598,C
599,D
600,A
601,B
602,C
603,D
604,A
605,B
606,C
607,D
608,A
609,B
610,C
611,D
612,A
613,B
614,C
615,D
616,A
617,B
618,C
619,D
620,A
621,B
622,C
623,D
624,A
625,B
626,C
627,D
628,A
629,B
630,C
631,D
632,A
633,B
634,C
635,D
636,A
637,B
638,C
639,D
640,A
641,B
642,C
643,D
644,A
645,B
646,C
647,D
648,A
649,B
650,C
651,D
652,A
653,B
654,C
655,D
656,A
657,B
658,C
659,D
660,A
661,B
662,C
663,D
664,A
665,B
666,C
667,D
668,A
669,B
670,C
671,D
672,A
673,B
674,C
675,D
676,A
677,B
678,C
679,D
680,A
681,B
682,C
683,D
684,A
685,B
686,C
687,D
688,A
689,B
690,C
691,D
692,A
693,B
694,C
695,D
696,A
697,B
698,C
699,D
700,A
701,B
702,C
703,D
704,A
705,B
706,C
707,D
708,A
709,B
710,C
711,D
712,A
713,B
714,C
715,D
716,A
717,B
718,C
719,D
720,A
721,B
722,C
723,D
724,A
725,B
726,C
727,D
728,A
729,B
730,C
731,D
732,A
733,B
734,C
735,D
736,A
737,B
738,C
739,D
740,A
741,B
742,C
743,D
744,A
745,B
746,C
747,D
748,A
749,B
750,C
751,D
752,A
753,B
754,C
755,D
756,A
757,B
758,C
759,D
760,A
761,B
762,C
763,D
764,A
765,B
766,C
767,D
768,A
769,B
770,C
771,D
772,A
773,B
774,C
775,D
776,A
777,B
778,C
779,D
780,A
781,B
782,C
783,D
784,A
785,B
786,C
787,D
788,A
789,B
790,C
791,D
792,A
793,B
794,C
795,D
796,A
797,B
798,C
799,D
800,A
801,B
802,C
803,D
804,A
805,B
806,C
807,D
808,A
809,B
810,C
811,D
812,A
813,B
814,C
815,D
816,A
817,B
818,C
819,D
820,A
821,B
822,C
823,D
824,A
825,B
826,C
827,D
828,A
829,B
830,C
831,D
832,A
833,B
834,C
835,D
836,A
837,B
838,C
839,D
840,A
841,B
842,C
843,D
844,A
845,B
846,C
847,D
848,A
849,B
850,C
851,D
852,A
853,B
854,C
855,D
856,A
857,B
858,C
859,D
860,A
861,B
862,C
863,D
864,A
865,B
866,C
867,D
868,A
869,B
870,C
871,D
872,A
873,B
874,C
875,D
876,A
877,B
878,C
879,D
880,A
881,B
882,C
883,D
884,A
885,B
886,C
887,D
888,A
889,B
890,C
891,D
892,A
893,B
894,C
895,D
896,A
897,B
898,C
899,D
900,A
901,B
902,C
903,D
904,A
905,B
906,C
907,D
908,A
909,B
910,C
911,D
912,A
913,B
914,C
915,D
916,A
917,B
918,C
919,D
920,A
921,B
922,C
923,D
924,A
925,B
926,C
927,D
928,A
929,B
930,C
931,D
932,A
933,B
934,C
935,D
936,A
937,B
938,C
939,D
940,A
941,B
942,C
943,D
944,A
945,B
946,C
947,D
948,A
949,B
950,C
951,D
952,A
953,B
954,C
955,D
956,A
957,B
958,C
959,D
960,A
961,B
962,C
963,D
964,A
965,B
966,C
967,D
968,A
969,B
970,C
971,D
972,A
973,B
974,C
975,D
976,A
977,B
978,C
979,D
980,A
981,B
982,C
983,D
984,A
985,B
986,C
987,D
988,A
989,B
990,C
991,D
992,A
993,B
994,C
995,D
996,A
997,B
998,C
999,D
1000,A
1001,B
1002,C
1003,D
1004,A
1005,B
1006,C
1007,D
1008,A
1009,B
1010,C
1011,D
1012,A
1013,B
1014,C
1015,D
1016,A
1017,B
1018,C
1019,D
1020,A
1021,B
1022,C
1023,D
1024,A
1025,B
1026,C
1027,D
1028,A
1029,B
1030,C
1031,D
1032,A
1033,B
1034,C
1035,D
1036,A
1037,B
1038,C
1039,D
1040,A
1041,B
1042,C
1043,D
1044,A
1045,B
1046,C
1047,D
1048,A
1049,B
1050,C
1051,D
1052,A
1053,B
1054,C
1055,D
1056,A
1057,B
1058,C
1059,D
1060,A
1061,B
1062,C
1063,D
1064,A
1065,B
1066,C
1067,D
1068,A
1069,B
1070,C
1071,D
1072,A
1073,B
1074,C
1075,D
1076,A
1077,B
1078,C
1079,D
1080,A
1081,B
1082,C
1083,D
1084,A
1085,B
1086,C
1087,D
1088,A
1089,B
1090,C
1091,D
1092,A
1093,B
1094,C
1095,D
1096,A
1097,B
1098,C
1099,D
1100,A
1101,B
1102,C
1103,D
1104,A
1105,B
1106,C
1107,D
1108,A
1109,B
1110,C
1111,D
1112,A
1113,B
1114,C
1115,D
1116,A
1117,B
1118,C
1119,D
1120,A
1121,B
1122,C
1123,D
1124,A
1125,B
1126,C
1127,D
1128,A
1129,B
1130,C
1131,D
1132,A
1133,B
1134,C
1135,D
1136,A
1137,B
1138,C
1139,D
1140,A
1141,B
1142,C
1143,D
1144,A
1145,B
1146,C
1147,D
1148,A
1149,B
1150,C
1151,D
1152,A
1153,B
1154,C
1155,D
1156,A
1157,B
1158,C
1159,D
1160,A
1161,B
1162,C
1163,D
1164,A
1165,B
1166,C
1167,D
1168,A
1169,B
1170,C
1171,D
1172,A
1173,B
1174,C
1175,D
1176,A
1177,B
1178,C
1179,D
1180,A
1181,B
1182,C
1183,D
1184,A
1185,B
1186,C
1187,D
1188,A
1189,B
1190,C
1191,D
1192,A
1193,B
1194,C
1195,D
1196,A
1197,B
1198,C
1199,D
1200,A
1201,B
1202,C
1203,D
1204,A
1205,B
1206,C
1207,D
1208,A
1209,B
1210,C
1211,D
1212,A
1213,B
1214,C
1215,D
1216,A
1217,B
1218,C
1219,D
1220,A
1221,B
1222,C
1223,D
1224,A
1225,B
1226,C
1227,D
1228,A
1229,B
1230,C
1231,D
1232,A
1233,B
1234,C
1235,D
1236,A
1237,B
1238,C
1239,D
1240,A
1241,B
1242,C
1243,D
1244,A
1245,B
1246,C
1247,D
1248,A
1249,B
1250,C
1251,D
1252,A
1253,B
1254,C
1255,D
1256,A
1257,B
1258,C
1259,D
1260,A
1261,B
1262,C
1263,D
1264,A
1265,B
1266,C
1267,D
1268,A
1269,B
1270,C
1271,D
1272,A
1273,B
1274,C
1275,D
1276,A
1277,B
1278,C
1279,D
1280,A
1281,B
1282,C
1283,D
1284,A
1285,B
1286,C
1287,D
1288,A
1289,B
1290,C
1291,D
1292,A
1293,B
1294,C
1295,D
1296,A
1297,B
1298,C
1299,D
1300,A
1301,B
1302,C
1303,D
1304,A
1305,B
1306,C
1307,D
1308,A
1309,B
1310,C
1311,D
1312,A
1313,B
1314,C
1315,D
1316,A
1317,B
1318,C
1319,D
1320,A
1321,B
1322,C
1323,D
1324,A
1325,B
1326,C
1327,D
1328,A
1329,B
1330,C
1331,D
1332,A
1333,B
1334,C
1335,D
1336,A
1337,B
1338,C
1339,D
1340,A
1341,B
1342,C
1343,D
1344,A
1345,B
1346,C
1347,D
1348,A
1349,B
1350,C
1351,D
1352,A
1353,B
1354,C
1355,D
1356,A
1357,B
1358,C
1359,D
1360,A
1361,B
1362,C
1363,D
1364,A
1365,B
1366,C
1367,D
1368,A
1369,B
1370,C
1371,D
1372,A
1373,B
1374,C
1375,D
1376,A
1377,B
1378,C
1379,D
1380,A
1381,B
1382,C
1383,D
1384,A
1385,B
1386,C
1387,D
1388,A
1389,B
1390,C
1391,D
1392,A
1393,B
1394,C
1395,D
1396,A
1397,B
1398,C
1399,D
1400,A
1401,B
1402,C
1403,D
1404,A
1405,B
1406,C
1407,D
1408,A
1409,B
1410,C
1411,D
1412,A
1413,B
1414,C
1415,D
1416,A
1417,B
1418,C
1419,D
1420,A
1421,B
1422,C
1423,D
1424,A
1425,B
1426,C
1427,D
1428,A
1429,B
1430,C
1431,D
1432,A
1433,B
1434,C
1435,D
1436,A
1437,B
1438,C
1439,D
1440,A
1441,B
1442,C
1443,D
1444,A
1445,B
1446,C
1447,D
1448,A
1449,B
1450,C
1451,D
1452,A
1453,B
1454,C
1455,D
1456,A
1457,B
1458,C
1459,D
1460,A
1461,B
1462,C
1463,D
1464,A
1465,B
1466,C
1467,D
1468,A
1469,B
1470,C
1471,D
1472,A
1473,B
1474,C
1475,D
1476,A
1477,B
1478,C
1479,D
1480,A
1481,B
1482,C
1483,D
1484,A
1485,B
1486,C
1487,D
1488,A
1489,B
1490,C
1491,D
1492,A
1493,B
1494,C
1495,D
1496,A
1497,B
1498,C
1499,D
1500,A
1501,B
1502,C
1503,D
1504,A
1505,B
1506,C
1507,D
1508,A
1509,B
1510,C
1511,D
1512,A
1513,B
1514,C
1515,D
1516,A
1517,B
1518,C
1519,D
1520,A
1521,B
1522,C
1523,D
1524,A
1525,B
1526,C
1527,D
1528,A
1529,B
1530,C
1531,D
1532,A
1533,B
1534,C
1535,D
1536,A
1537,B
1538,C
1539,D
1540,A
1541,B
1542,C
1543,D
1544,A
1545,B
1546,C
1547,D
1548,A
1549,B
1550,C
1551,D
1552,A
1553,B
1554,C
1555,D
1556,A
1557,B
1558,C
1559,D
1560,A
1561,B
1562,C
1563,D
1564,A
1565,B
1566,C
1567,D
1568,A
1569,B
1570,C
1571,D
1572,A
1573,B
1574,C
1575,D
1576,A
1577,B
1578,C
1579,D
1580,A
1581,B
1582,C
1583,D
1584,A
1585,B
1586,C
1587,D
1588,A
1589,B
1590,C
1591,D
1592,A
1593,B
1594,C
1595,D
1596,A
1597,B
1598,C
1599,D
1600,A
1601,B
1602,C
1603,D
1604,A
1605,B
1606,C
1607,D
1608,A
1609,B
1610,C
1611,D
1612,A
1613,B
1614,C
1615,D
1616,A
1617,B
1618,C
1619,D
1620,A
1621,B
1622,C
1623,D
1624,A
1625,B
1626,C
1627,D
1628,A
1629,B
1630,C
1631,D
1632,A
1633,B
1634,C
1635,D
1636,A
1637,B
1638,C
1639,D
1640,A
1641,B
1642,C
1643,D
1644,A
1645,B
1646,C
1647,D
1648,A
1649,B
1650,C
1651,D
1652,A
1653,B
1654,C
1655,D
1656,A
1657,B
1658,C
1659,D
1660,A
1661,B
1662,C
1663,D
1664,A
1665,B
1666,C
1667,D
1668,A
1669,B
1670,C
1671,D
1672,A
1673,B
1674,C
1675,D
1676,A
1677,B
1678,C
1679,D
1680,A
1681,B
1682,C
1683,D
1684,A
1685,B
1686,C
1687,D
1688,A
1689,B
1690,C
1691,D
1692,A
1693,B
1694,C
1695,D
1696,A
1697,B
1698,C
1699,D
1700,A
1701,B
1702,C
1703,D
1704,A
1705,B
1706,C
1707,D
1708,A
1709,B
1710,C
1711,D
1712,A
1713,B
1714,C
1715,D
1716,A
1717,B
1718,C
1719,D
1720,A
1721,B
1722,C
1723,D
1724,A
1725,B
1726,C
1727,D
1728,A
1729,B
1730,C
1731,D
1732,A
1733,B
1734,C
1735,D
1736,A
1737,B
1738,C
1739,D
1740,A
1741,B
1742,C
1743,D
1744,A
1745,B
1746,C
1747,D
1748,A
1749,B
1750,C
1751,D
1752,A
1753,B
1754,C
1755,D
1756,A
1757,B
1758,C
1759,D
1760,A
1761,B
1762,C
1763,D
1764,A
1765,B
1766,C
1767,D
1768,A
1769,B
1770,C
1771,D
1772,A
1773,B
1774,C
1775,D
1776,A
1777,B
1778,C
1779,D
1780,A
1781,B
1782,C
1783,D
1784,A
1785,B
1786,C
1787,D
1788,A
1789,B
1790,C
1791,D
1792,A
1793,B
1794,C
1795,D
1796,A
1797,B
1798,C
1799,D
1800,A
1801,B
1802,C
1803,D
1804,A
1805,B
1806,C
1807,D
1808,A
1809,B
1810,C
1811,D
1812,A
1813,B
1814,C
1815,D
1816,A
1817,B
1818,C
1819,D
1820,A
1821,B
1822,C
1823,D
1824,A
1825,B
1826,C
1827,D
1828,A
1829,B
1830,C
1831,D
1832,A
1833,B
1834,C
1835,D
1836,A
1837,B
1838,C
1839,D
1840,A
1841,B
1842,C
1843,D
1844,A
1845,B
1846,C
1847,D
1848,A
1849,B
1850,C
1851,D
1852,A
1853,B
1854,C
1855,D
1856,A
1857,B
1858,C
1859,D
1860,A
1861,B
1862,C
1863,D
1864,A
1865,B
1866,C
1867,D
1868,A
1869,B
1870,C
1871,D
1872,A
1873,B
1874,C
1875,D
1876,A
1877,B
1878,C
1879,D
1880,A
1881,B
1882,C
1883,D
1884,A
1885,B
1886,C
1887,D
1888,A
1889,B
1890,C
1891,D
1892,A
1893,B
1894,C
1895,D
1896,A
1897,B
1898,C
1899,D
1900,A
1901,B
1902,C
1903,D
1904,A
1905,B
1906,C
1907,D
1908,A
1909,B
1910,C
1911,D
1912,A
1913,B
1914,C
1915,D
1916,A
1917,B
1918,C
1919,D
1920,A
1921,B
1922,C
1923,D
1924,A
1925,B
1926,C
1927,D
1928,A
1929,B
1930,C
1931,D
1932,A
1933,B
1934,C
1935,D
1936,A
1937,B
1938,C
1939,D
1940,A
1941,B
1942,C
1943,D
1944,A
1945,B
1946,C
1947,D
1948,A
1949,B
1950,C
1951,D
1952,A
1953,B
1954,C
1955,D
1956,A
1957,B
1958,C
1959,D
1960,A
1961,B
1962,C
1963,D
1964,A
1965,B
1966,C
1967,D
1968,A
1969,B
1970,C
1971,D
1972,A
1973,B
1974,C
1975,D
1976,A
1977,B
1978,C
1979,D
1980,A
1981,B
1982,C
1983,D
1984,A
1985,B
1986,C
1987,D
1988,A
1989,B
1990,C
1991,D
1992,A
1993,B
1994,C
1995,D
1996,A
1997,B
1998,C
1999,D
2000,A
2001,B
2002,C
2003,D
2004,A
2005,B
2006,C
2007,D
2008,A
2009,B
2010,C
2011,D
2012,A
2013,B
2014,C
2015,D
2016,A
2017,B
2018,C
2019,D
2020,A
2021,B
2022,C
2023,D
2024,A
2025,B
2026,C
2027,D
2028,A
2029,B
2030,C
2031,D
2032,A
2033,B
2034,C
2035,D
2036,A
2037,B
2038,C
2039,D
2040,A
2041,B
2042,C
2043,D
2044,A
2045,B
2046,C
2047,D
2048,A
2049,B
2050,C
2051,D
2052,A
2053,B
2054,C
2055,D
2056,A
2057,B
2058,C
2059,D
2060,A
2061,B
2062,C
2063,D
2064,A
2065,B
2066,C
2067,D
2068,A
2069,B
2070,C
2071,D
2072,A
2073,B
2074,C
2075,D
2076,A
2077,B
2078,C
2079,D
2080,A
2081,B
2082,C
2083,D
2084,A
2085,B
2086,C
2087,D
2088,A
2089,B
2090,C
2091,D
2092,A
2093,B
2094,C
2095,D
2096,A
2097,B
2098,C
2099,D
2100,A
2101,B
2102,C
2103,D
2104,A
2105,B
2106,C
2107,D
2108,A
2109,B
2110,C
2111,D
2112,A
2113,B
2114,C
2115,D
2116,A
2117,B
2118,C
2119,D
2120,A
2121,B
2122,C
2123,D
2124,A
2125,B
2126,C
2127,D
2128,A
2129,B
2130,C
2131,D
2132,A
2133,B
2134,C
2135,D
2136,A
2137,B
2138,C
2139,D
2140,A
2141,B
2142,C
2143,D
2144,A
2145,B
2146,C
2147,D
2148,A
2149,B
2150,C
2151,D
2152,A
2153,B
2154,C
2155,D
2156,A
2157,B
2158,C
2159,D
2160,A
2161,B
2162,C
2163,D
2164,A
2165,B
2166,C
2167,D
2168,A
2169,B
2170,C
2171,D
2172,A
2173,B
2174,C
2175,D
2176,A
2177,B
2178,C
2179,D
2180,A
2181,B
2182,C
2183,D
2184,A
2185,B
2186,C
2187,D
2188,A
2189,B
2190,C
2191,D
2192,A
2193,B
2194,C
2195,D
2196,A
2197,B
2198,C
2199,D
2200,A
2201,B
2202,C
2203,D
2204,A
2205,B
2206,C
2207,D
2208,A
2209,B
2210,C
2211,D
2212,A
2213,B
2214,C
2215,D
2216,A
2217,B
2218,C
2219,D
2220,A
2221,B
2222,C
2223,D
2224,A
2225,B
2226,C
2227,D
2228,A
2229,B
2230,C
2231,D
2232,A
2233,B
2234,C
2235,D
2236,A
2237,B
2238,C
2239,D
2240,A
2241,B
2242,C
2243,D
2244,A
2245,B
2246,C
2247,D
2248,A
2249,B
2250,C
2251,D
2252,A
2253,B
2254,C
2255,D
2256,A
2257,B
2258,C
2259,D
2260,A
2261,B
2262,C
2263,D
2264,A
2265,B
2266,C
2267,D
2268,A
2269,B
2270,C
2271,D
2272,A
2273,B
2274,C
2275,D
2276,A
2277,B
2278,C
2279,D
2280,A
2281,B
2282,C
2283,D
2284,A
2285,B
2286,C
2287,D
2288,A
2289,B
2290,C
2291,D
2292,A
2293,B
2294,C
2295,D
2296,A
2297,B
2298,C
2299,D
2300,A
2301,B
2302,C
2303,D
2304,A
2305,B
2306,C
2307,D
2308,A
2309,B
2310,C
2311,D
2312,A
2313,B
2314,C
2315,D
2316,A
2317,B
2318,C
2319,D
2320,A
2321,B
2322,C
2323,D
2324,A
2325,B
2326,C
2327,D
2328,A
2329,B
2330,C
2331,D
2332,A
2333,B
2334,C
2335,D
2336,A
2337,B
2338,C
2339,D
2340,A
2341,B
2342,C
2343,D
2344,A
2345,B
2346,C
2347,D
2348,A
2349,B
2350,C
2351,D
2352,A
2353,B
2354,C
2355,D
2356,A
2357,B
2358,C
2359,D
2360,A
2361,B
2362,C
2363,D
2364,A
2365,B
2366,C
2367,D
2368,A
2369,B
2370,C
2371,D
2372,A
2373,B
2374,C
2375,D
2376,A
2377,B
2378,C
2379,D
2380,A
2381,B
2382,C
2383,D
2384,A
2385,B
2386,C
2387,D
2388,A
2389,B
2390,C
2391,D
2392,A
2393,B
2394,C
2395,D
2396,A
2397,B
2398,C
2399,D
2400,A
2401,B
2402,C
2403,D
2404,A
2405,B
2406,C
2407,D
2408,A
2409,B
2410,C
2411,D
2412,A
2413,B
2414,C
2415,D
2416,A
2417,B
2418,C
2419,D
2420,A
2421,B
2422,C
2423,D
2424,A
2425,B
2426,C
2427,D
2428,A
2429,B
2430,C
2431,D
2432,A
2433,B
2434,C
2435,D
2436,A
2437,B
2438,C
2439,D
2440,A
2441,B
2442,C
2443,D
2444,A
2445,B
2446,C
2447,D
2448,A
2449,B
2450,C
2451,D
2452,A
2453,B
2454,C
2455,D
2456,A
2457,B
2458,C
2459,D
2460,A
2461,B
2462,C
2463,D
2464,A
2465,B
2466,C
2467,D
2468,A
2469,B
2470,C
2471,D
2472,A
2473,B
2474,C
2475,D
2476,A
2477,B
2478,C
2479,D
2480,A
2481,B
2482,C
2483,D
2484,A
2485,B
2486,C
2487,D
2488,A
2489,B
2490,C
2491,D
2492,A
2493,B
2494,C
2495,D
2496,A
2497,B
2498,C
2499,D
2500,A
2501,B
2502,C
2503,D
2504,A
2505,B
2506,C
2507,D
2508,A
2509,B
2510,C
2511,D
2512,A
2513,B
2514,C
2515,D
2516,A
2517,B
2518,C
2519,D
2520,A
2521,B
2522,C
2523,D
2524,A
2525,B
2526,C
2527,D
2528,A
2529,B
2530,C
2531,D
2532,A
2533,B
2534,C
2535,D
2536,A
2537,B
2538,C
2539,D
2540,A
2541,B
2542,C
2543,D
2544,A
2545,B
2546,C
2547,D
2548,A
2549,B
2550,C
2551,D
2552,A
2553,B
2554,C
2555,D
2556,A
2557,B
2558,C
2559,D
2560,A
2561,B
2562,C
2563,D
2564,A
2565,B
2566,C
2567,D
2568,A
2569,B
2570,C
2571,D
2572,A
2573,B
2574,C
2575,D
2576,A
2577,B
2578,C
2579,D
2580,A
2581,B
2582,C
2583,D
2584,A
2585,B
2586,C
2587,D
2588,A
2589,B
2590,C
2591,D
2592,A
2593,B
2594,C
2595,D
2596,A
2597,B
2598,C
2599,D
2600,A
2601,B
2602,C
2603,D
2604,A
2605,B
2606,C
2607,D
2608,A
2609,B
2610,C
2611,D
2612,A
2613,B
2614,C
2615,D
2616,A
2617,B
2618,C
2619,D
2620,A
2621,B
2622,C
2623,D
2624,A
2625,B
2626,C
2627,D
2628,A
2629,B
2630,C
2631,D
2632,A
2633,B
2634,C
2635,D
2636,A
2637,B
2638,C
2639,D
2640,A
2641,B
2642,C
2643,D
2644,A
2645,B
2646,C
2647,D
2648,A
2649,B
2650,C
2651,D
2652,A
2653,B
2654,C
2655,D
2656,A
2657,B
2658,C
2659,D
2660,A
2661,B
2662,C
2663,D
2664,A
2665,B
2666,C
2667,D
2668,A
2669,B
2670,C
2671,D
2672,A
2673,B
2674,C
2675,D
2676,A
2677,B
2678,C
2679,D
2680,A
2681,B
2682,C
2683,D
2684,A
2685,B
2686,C
2687,D
2688,A
2689,B
2690,C
2691,D
2692,A
2693,B
2694,C
2695,D
2696,A
2697,B
2698,C
2699,D
2700,A
2701,B
2702,C
2703,D
2704,A
2705,B
2706,C
2707,D
2708,A
2709,B
2710,C
2711,D
2712,A
2713,B
2714,C
2715,D
2716,A
2717,B
2718,C
2719,D
2720,A
2721,B
2722,C
2723,D
2724,A
2725,B
2726,C
2727,D
2728,A
2729,B
2730,C
2731,D
2732,A
2733,B
2734,C
2735,D
2736,A
2737,B
2738,C
2739,D
2740,A
2741,B
2742,C
2743,D
2744,A
2745,B
2746,C
2747,D
2748,A
2749,B
2750,C
2751,D
2752,A
2753,B
2754,C
2755,D
2756,A
2757,B
2758,C
2759,D
2760,A
2761,B
2762,C
2763,D
2764,A
2765,B
2766,C
2767,D
2768,A
2769,B
2770,C
2771,D
2772,A
2773,B
2774,C
2775,D
2776,A
2777,B
2778,C
2779,D
2780,A
2781,B
2782,C
2783,D
2784,A
2785,B
2786,C
2787,D
2788,A
2789,B
2790,C
2791,D
2792,A
2793,B
2794,C
2795,D
2796,A
2797,B
2798,C
2799,D
2800,A
2801,B
2802,C
2803,D
2804,A
2805,B
2806,C
2807,D
2808,A
2809,B
2810,C
2811,D
2812,A
2813,B
2814,C
2815,D
2816,A
2817,B
2818,C
2819,D
2820,A
2821,B
2822,C
2823,D
2824,A
2825,B
2826,C
2827,D
2828,A
2829,B
2830,C
2831,D
2832,A
2833,B
2834,C
2835,D
2836,A
2837,B
2838,C
2839,D
2840,A
2841,B
2842,C
2843,D
2844,A
2845,B
2846,C
2847,D
2848,A
2849,B
2850,C
2851,D
2852,A
2853,B
2854,C
2855,D
2856,A
2857,B
2858,C
2859,D
2860,A
2861,B
2862,C
2863,D
2864,A
2865,B
2866,C
2867,D
2868,A
2869,B
2870,C
2871,D
2872,A
2873,B
2874,C
2875,D
2876,A
2877,B
2878,C
2879,D
2880,A
2881,B
2882,C
2883,D
2884,A
2885,B
2886,C
2887,D
2888,A
2889,B
2890,C
2891,D
2892,A
2893,B
2894,C
2895,D
2896,A
2897,B
2898,C
2899,D
2900,A
2901,B
2902,C
2903,D
2904,A
2905,B
2906,C
2907,D
2908,A
2909,B
2910,C
2911,D
2912,A
2913,B
2914,C
2915,D
2916,A
2917,B
2918,C
2919,D
2920,A
2921,B
2922,C
2923,D
2924,A
2925,B
2926,C
2927,D
2928,A
2929,B
2930,C
2931,D
2932,A
2933,B
2934,C
2935,D
2936,A
2937,B
2938,C
2939,D
2940,A
2941,B
2942,C
2943,D
2944,A
2945,B
2946,C
2947,D
2948,A
2949,B
2950,C
2951,D
2952,A
2953,B
2954,C
2955,D
2956,A
2957,B
2958,C
2959,D
2960,A
2961,B
2962,C
2963,D
2964,A
2965,B
2966,C
2967,D
2968,A
2969,B
2970,C
2971,D
2972,A
2973,B
2974,C
2975,D
2976,A
2977,B
2978,C
2979,D
2980,A
2981,B
2982,C
2983,D
2984,A
2985,B
2986,C
2987,D
2988,A
2989,B
2990,C
2991,D
2992,A
2993,B
2994,C
2995,D
2996,A
