idx,att1,random_string,random_int
83,9917,'REVNKXFFYQ',1323990474405169256
84,9916,'FEXQMXTVVV',2723177498339458358
85,9915,'XTBDGPOBDF',3650331690260882886
86,9914,'KBPSOVQMRW',3767695421016203118
87,9913,'ERXWUSFJFB',-3472659691854589230
88,9912,'CUGLPVPKRG',-3072919565833523577
89,9911,'FRQEFHLVGN',2974796279879541203
90,9910,'DOAPBEGRRD',-7234243221500290565
91,9909,'IFIIAXAPOV',-6670112946581583933
92,9908,'KCKQTHKQAP',8770327031564417936
93,9907,'RLVHTFNYKH',-5210995791338371600
94,9906,'QGAIFHWAKS',-8365668162715366619
95,9905,'LKXDPOSPRN',-7551001952543633232
96,9904,'HQTMFGCTID',-5590979385817715471
97,9903,'KXBECPPGBW',3505097257608340993
98,9902,'TTAHBVAOLI',6794798490816950374
99,9901,'KULKQYNDGJ',-6301940629684376494
100,9900,'HFYVIISUDQ',-1058193485665028588
101,9899,'XICTEVCRRS',-4814546182863249876
102,9898,'WWRXXNKVCC',8180457946160659266
103,9897,'DJBQQUUSTM',8107655317101402978
104,9896,'TQWVHGQWRK',-1030473422803483808
105,9895,'CMYCJAFALO',3101407178635177673
106,9894,'STVKOWCMVK',-3114172828027319189
107,9893,'WKHTBQXHAY',5637779614709835448
108,9892,'WYNPSDOSWJ',-6191537992446151793
109,9891,'XBFFVDEWKT',-1815230682750167983
110,9890,'LVGFWSIFLJ',-4383551977493027317
111,9889,'JTVLDDRDMH',-4470847165664569814
112,9888,'EOFURGOFJS',114204521608133708
113,9887,'KRMUSELHXI',2480796747903503032
114,9886,'HQBGQNNQOX',-1242722586165746621
115,9885,'HNTCQFPAVV',2312112492285144387
116,9884,'QBEVOYFIRY',-6266857329977338726
117,9883,'GBKEBVPJGK',1337920405385326288
118,9882,'DKJXPJXXVD',-478804419750482799
119,9881,'NFHGPFHGSH',-172913066579180009
120,9880,'DCFAMOAWPN',-5893543110712356768
121,9879,'YEFXDGSGWW',-5594548836138703836
122,9878,'WDXMYIVMOS',-5405260319478993708
123,9877,'FSWTARGEYB',-5503244257443802001
124,9876,'BQUWUSOOJT',-9189398707051038013
125,9875,'SPOIXWRSRL',9115151189233522935
126,9874,'TGDMHHGNEI',-6906272661772654894
127,9873,'PHJLYSDPCV',-6891405913190472523
128,9872,'SBSLCWSQDU',-6378447952796223524
129,9871,'RBWYJQULWX',-8513915107335735108
130,9870,'ALVHJQVQDC',8942264161119819752
131,9869,'NJLUEFDYTA',4606351228094634045
132,9868,'DTNVWGNKVC',-3127340056281215209
133,9867,'HMISUFWYKW',-9202954947941670402
134,9866,'MPEWMSMMJA',3977191965110298540
135,9865,'PKMGKPDUVI',4248104027880263746
136,9864,'LRPDWONVXD',2227658543547095927
137,9863,'LKRYPBSVTI',641769336282847019
138,9862,'QIYMFCDDHU',7604082256989477383
139,9861,'NAFWIUUHUQ',2979862243969785179
140,9860,'LRRLKSNMRG',-1588566824182999823
141,9859,'PISUUCDKMN',-296675581229094077
142,9858,'QMRJHDOSKJ',7210351926270966886
143,9857,'WSMPACVUWV',-3437077759783775605
144,9856,'HTTJSCBXLG',6971582756188550712
145,9855,'HEGEDECXWQ',-6490210208616157036
146,9854,'EFTHGASGCQ',-3515553713320593120
147,9853,'YLRQUQXLXW',8661630523705056845
148,9852,'AHQUJVWEJK',6345934354637778092
149,9851,'BFRUFFREFT',-3768395315940930373
150,9850,'HQCFNQDXCX',8020862605982158009
151,9849,'IFBEKAIJUG',-7515656819177737437
152,9848,'WVNUBLVRCC',3294460877225866044
153,9847,'MJLURBUEYF',-7123223663326356051
154,9846,'UHPKGROIAB',2643241761300528949
155,9845,'FAMTSGJBYN',1832018104909457062
156,9844,'OPRYMSAUJL',-8411930863767125304
157,9843,'OQQJXBINLO',-5940070530698840474
158,9842,'TFHKEYSPYG',8168316713149863203
159,9841,'IAKSFWQQJW',3197586075745292599
160,9840,'HJQQQETGYJ',-8898609666188030099
161,9839,'RPWYWWPAYL',-1085747460382742739
162,9838,'VKRUTXXIMT',3071712678986606700
163,9837,'WQYUAOMLWB',5421294315377792545
164,9836,'GUKEASUJVW',-5524891532800446844
165,9835,'GSBEHLOYUC',-8066925589402110539
166,9834,'NKFRDKFPPR',-3536431264909687436
167,9833,'HKYSIWGRCI',-2625869174254041413
168,9832,'VVDGGRLKIR',-9146543227617861328
169,9831,'AWHAPECLVV',3251062876317958774
170,9830,'JUMEGTLAIB',7848575854405112950
171,9829,'VRHYVMBJYU',1764457847277267949
172,9828,'AXTDPJYGPD',2627328755130209986
173,9827,'QBMUVMWPIC',619696258944446997
174,9826,'NGKMGQTSHU',-7666951967414089671
175,9825,'UXXNYNPXRL',213357358307143475
176,9824,'FAXNRALVNF',-327247894659061685
177,9823,'KDURGOGVTF',8088655744356799782
178,9822,'OSEYKKDELP',-3150375733117888751
179,9821,'PDJWUSQQLY',-6985092140290796681
180,9820,'LEEARQIUTW',500778496930660069
181,9819,'RAUEBHEJPS',-3051602627416847440
182,9818,'WPAGVUMXCK',8303255215911455899
183,9817,'GFKSYXIGOP',-5124341024706506466
184,9816,'KXYBXNXVJN',-8843852755641504648
185,9815,'HHYQYSSOFA',-3484606775397801499
186,9814,'ACQMYVUXWS',9143584477188625534
187,9813,'WMYQRMEOVN',-4885121437487442577
188,9812,'UCQSRDLCOR',3541387950523778311
189,9811,'JQEXNSGOIW',6749406040934206976
190,9810,'NGSBIVJJVT',8554316828999470391
191,9809,'VVQTQDSVNN',-4358175398538849074
192,9808,'UEFVISONEB',8641472707333045944
193,9807,'DHKWRMMFAH',-5224042670051883846
194,9806,'IHQLDQOLMA',3174065169197851283
195,9805,'GTWRJQMYVU',-6019937708993902290
196,9804,'IOKOKXWQJY',-3229112027946907017
197,9803,'HEJBJMLYOK',-3733538271558141059
198,9802,'QGYHYBJNUO',4894833312824293020
199,9801,'HAGAEBSIRD',5510153702467270302
200,9800,'ETHYIPYOFL',2045329349899331904
201,9799,'CGQYJMTKAF',-1330802781501731194
202,9798,'BMSQWLQJWQ',5709430741007040618
203,9797,'JJAVBMIYMC',2049097762642517927
204,9796,'HEDYJCAELU',-855285124985369950
205,9795,'JHHRRQHFAL',-8663204523310818884
206,9794,'VLFANUPXRP',7578633435014993825
207,9793,'PJKEXUSAMT',1967410808398608174
208,9792,'FSIBYWAHKB',-60490631422477858
209,9791,'JPWWVBMEVT',9148829026413408940
210,9790,'YBMLLFWVSX',-999391020131530182
211,9789,'ACEAKTNEQA',-2598056009136520489
212,9788,'LRGUPHQRHC',-460451872584307786
213,9787,'LVKMMLBAPS',-3215540839307192518
214,9786,'MVBMITKKGP',-8828063113728024478
215,9785,'PRENOEIASJ',-4009585464775298937
216,9784,'NKDAGHAQKH',-3708658592683929139
217,9783,'DVEQLCRCAT',6985009739155924716
218,9782,'MGVAVEEXTI',4453024685769229260
219,9781,'VCSONUNKRU',1355605492266580176
220,9780,'QWXLIGWBGS',689926079749723017
221,9779,'EJMFCYEGSE',-7102881876872951085
222,9778,'WLWTYTHCQV',6938918550039131096
223,9777,'HJHWSWLJYG',-4482578830272488822
224,9776,'CBOAHYLOKU',-9124234022328977205
225,9775,'UNIWQEQNBB',7809169141123177282
226,9774,'TNUGORHNSL',4053792758114430960
227,9773,'MFAINYOLBQ',-6362336224799766331
228,9772,'TLASGXAQYJ',6186945240255185862
229,9771,'RNMAVUXDHU',-4544531502284527496
230,9770,'TSIMIKSEST',-6218919462072104785
231,9769,'PHUUOSINLE',8942362146985915162
232,9768,'DHOBYHIMGC',6201803830678050120
233,9767,'SYOHSKRTOQ',2163541165585906098
234,9766,'SRDFUHAPAY',5174551890773628194
235,9765,'EBYREANQTK',8720208490652896663
236,9764,'IRMBIJIQWX',8150148337905478611
237,9763,'DFETNPYHLA',2242873173626051689
238,9762,'YMPQMGTIXG',5530815247023986846
239,9761,'HELRDKAVDP',5908133732961220758
240,9760,'IKVUSXVEHE',3610919425887438453
241,9759,'ELNQLTDYAW',-6707590958937425972
242,9758,'VDHCHSWTNN',-1444430673988880078
243,9757,'GBDHEPKVPQ',-6985213156317659374
244,9756,'AQSUIDPTUL',-8332711462308244796
245,9755,'PWQKYYOGNX',4921103367316843987
246,9754,'HRTTUHTDGU',-7051910147932653904
247,9753,'TVHJWLTJNK',2172681385625378317
248,9752,'PLFUNORQND',6906518437165349438
249,9751,'KAKGYGHUQG',1237332774580376768
250,9750,'NFMDIVHVFS',-7511474450403993743
251,9749,'ELNUVGYMLY',-1183986739796022619
252,9748,'PCRWURLEUK',2460822499181484981
253,9747,'MBRSEQPGVN',7484957343469773144
254,9746,'IRMBDDWFVO',-2455726712596300512
255,9745,'PKNXEBJLQO',-6791735798962044682
256,9744,'NNCJKBNKNQ',-3960812371595969243
257,9743,'KXNRORPSBK',4189377076289936870
258,9742,'LFWRSJTJFB',-6750224001249943825
259,9741,'RQQYBNCFGS',-1851870759885238905
260,9740,'AQGHRBFVHY',-6253897813019516137
261,9739,'FUIOSHGCRY',7803410751181018936
262,9738,'OFNCAIYUQR',-7933283750082458693
263,9737,'FUCVHGXGAA',-5200324110532107121
264,9736,'KNWCOXQQGO',-5347514171042586261
265,9735,'CRSNHYHMEY',5223768494977604641
266,9734,'TVOIIDDRVX',-8241868116304361568
267,9733,'VTQOGCEBFU',8298822485229104440
268,9732,'CLXORLDQIA',-3083047560013128834
269,9731,'JLEFXRVTAS',-9127455401860129170
270,9730,'DLPCJOPIGY',-725076627822406994
271,9729,'MOIDJCWUHH',-7064500839738409359
272,9728,'LKRXFBYFGJ',8125643757724397623
273,9727,'XSIQDKWGVA',-5168234705619086870
274,9726,'CDAQCWTJJF',422203185823673777
275,9725,'AIVBISWYUH',5123612864937021728
276,9724,'DCFMHTYIJY',-7584113680556418898
277,9723,'QYLKQIJMPE',-3298101814052270239
278,9722,'KLTPQMIKJI',2260955444584651151
279,9721,'DRTHMWQWMC',-7699273815252423046
280,9720,'YDCVMTNLGI',-8010891607070875579
281,9719,'DBEKMYBSDK',2756214636235246967
282,9718,'EUFECSSASX',-1977001967342134952
283,9717,'TUCLBMLKCO',4180948387774866516
284,9716,'XTIASGSEUK',-6300461563997138640
285,9715,'HPPGDQLNLE',2636814600830282719
286,9714,'FWHKSKOUPO',7827633801226753887
287,9713,'PIEVVBGKWI',8371440092776931880
288,9712,'THGWWYLHQX',-5302754456797431040
289,9711,'EJURERCXLJ',-5024602740254572725
290,9710,'VMKPMMLPVR',2655432730921178704
291,9709,'PGIWWSJMXX',5643863655952145060
292,9708,'HOAEDKHPJP',1965999219254352272
293,9707,'JVDIWXBNIL',-6124493458944501658
294,9706,'UKWHSXPRXN',-3695391625237863653
295,9705,'IXGKTGXBPJ',-4070293646852918528
296,9704,'OVNXWMYDBE',4891108949824071710
297,9703,'OPFYDIPPYY',-2438882074741167829
298,9702,'DERGAFRESW',3541157432529749756
299,9701,'VAEFPTNURD',-7521659585493455629
300,9700,'WODXQDDVRN',-5704654165771801233
301,9699,'NAUQCEKMQU',2043417588987285738
302,9698,'OWPJPYHNXV',1569248301392574541
303,9697,'YTIDWHSANC',-9203417096733568927
304,9696,'XCWPQYYRHD',4454129327064624000
305,9695,'IQYBDYCMUG',-6347871527389089475
306,9694,'LUUMSQULFG',-1425942630545818309
307,9693,'BQLLCBOJAK',-4189973183191758456
308,9692,'MXARUTAVER',6053785188399105057
309,9691,'BHICDSSWQB',-8315588430892279599
310,9690,'JBJJPSBLIW',4319864217391503915
311,9689,'EWPMXDWTPP',7373528263124518974
312,9688,'CYURJKGFRI',-915982505939701189
313,9687,'XDREBKVOLC',9060789421596771226
314,9686,'CRMGEMJMJH',-6657592494749665675
315,9685,'EHHATHLKRU',-1844032091410509788
316,9684,'UWPCWFKYQF',-7171473609603482380
317,9683,'TSAUIIXODP',-2320698404059692832
318,9682,'QBODOEITQI',7479888464552362973
319,9681,'ODFHSDKFVV',2433260193892025719
320,9680,'RKKQMIOPDP',-8480832651511856625
321,9679,'QUSVPRKTCJ',-253543913833339542
322,9678,'KLEVOSUTJS',-3128102164115555552
323,9677,'AHGRFJBSFN',840340775128280451
324,9676,'BXCKTFDYYQ',8145025657665079987
325,9675,'ORWFJYMPXY',-1366350305898619138
326,9674,'DXYYLCLXSK',464826959628394597
327,9673,'DXIWFEHSSP',4885925959824828799
328,9672,'UDSTKVYXCX',2125443396280663839
329,9671,'CPHCTWFDUM',4801138551015754640
330,9670,'XANSUYOOXV',-578493855174706220
331,9669,'EPRHENBAIA',4873630449888572830
332,9668,'AFYFXJFILI',-1092451623747940850
333,9667,'EKGNXGKCLF',2154961079027868189
334,9666,'TJAKREMDJG',-2714919797472196358
335,9665,'KEUWSNVSTY',-3167307059423921386
336,9664,'VJKGMOURXW',-7647665552123340485
337,9663,'TVCHJRLLDD',7564098259699878621
338,9662,'TSDKDWJGMH',-2125027051072750825
339,9661,'IKVFRFOLJQ',6916172445896301823
340,9660,'KPGRYJNIGM',5742553728463724703
341,9659,'CQEYPBOHBP',-3575332110514431869
342,9658,'HYYBBLMKPK',-4448501888758166889
343,9657,'MTBQRDDSVR',-4115395345735040660
344,9656,'LHEVOSEYLU',2342375001303457694
345,9655,'YEAEDGPSXO',-2047046135181920602
346,9654,'FHAPLJVQJC',-5903837713025484055
347,9653,'HJTXJBCGCR',-4950423917967223999
348,9652,'CTVUWCSTPW',3118246657248998152
349,9651,'BAUTIMBNRX',-9199188066183332483
350,9650,'GVVXMTOTET',5838755489027349640
351,9649,'VCEMAMLLLI',-921740863906386016
352,9648,'DNHUTVODFB',-5346009301304772607
353,9647,'CLYDROJRBW',-8688787974315550546
354,9646,'OSOCTATIQY',-8700606091914960328
355,9645,'KDPUTRBTUW',-1014355366172050284
356,9644,'UKHLHFASIM',-3001540605189507395
357,9643,'FMNBTJDFRL',6399486249815907072
358,9642,'CCUVNYKMXL',3311839068926811496
359,9641,'KKPSNLGESW',7164222745457808755
360,9640,'MYOJNNYYJM',-7600248346412782199
361,9639,'LHWBTOKKCQ',7918483070607385857
362,9638,'SLXSASHSNQ',6373913936135437081
363,9637,'LKQCMHMWPT',2092933658865735610
364,9636,'LOAEKPJYFR',-6157478576961986767
365,9635,'DTYHFNYIEU',379153780121149204
366,9634,'MJHTRSDTXJ',4876685738955884183
367,9633,'GDNCKIRWPL',-1274161046376536974
368,9632,'NVDNEVVOCQ',2869995833312861528
369,9631,'SYWQAHKUXW',-3348852479326909036
370,9630,'FNQRRBRIFA',4758510499795277817
371,9629,'SRDUWRJAQS',4320921712978782541
372,9628,'RQQYADGEEY',-4581135163170913803
373,9627,'QGJYOAVHUV',-4032736728978439694
374,9626,'EQCEVJTTAP',165449080010784700
375,9625,'GNIEHNVPEM',6218762886352858641
376,9624,'KYTAIGSYJJ',3796333447485878874
377,9623,'WKNLMRWFNQ',2075943228720258075
378,9622,'RTSIHEVYSJ',-3335354348227521731
379,9621,'WFTGNKGEYJ',-2691899986620706564
380,9620,'ISDTXAYBVR',3567937302081895500
381,9619,'BFQCIVDRKH',449048414301436221
382,9618,'PSVDDROOFS',-7214253960526702244
383,9617,'KDXBNWTMCL',5879337250340880132
384,9616,'BAPLAHBNOX',3186948510544684542
385,9615,'WXKYVYPHTT',8860937218538891654
386,9614,'OTFWQCUECJ',6772032247997147982
387,9613,'KBFWTWOJFA',-468974837837017426
388,9612,'CREVOQRQOK',8757049463880690555
389,9611,'IKFLOCJTLJ',-7959512915557344108
390,9610,'GWNCSEYPDG',324442418362077296
391,9609,'GTMADYRXAY',-1853218443855829342
392,9608,'NEMVQLNOPD',-2816137603310685960
393,9607,'UNMBWHQLAE',-6559785325658117148
394,9606,'IMVOKULXYA',-779709902672667116
395,9605,'TCCCATOUUD',-6044328053202671029
396,9604,'XBJUJNGMDT',1368115222366256795
397,9603,'QWJRYDAYFS',4695390398554968923
398,9602,'URFJXTLSVY',3632043303330979044
399,9601,'TQOUEGAQBD',-5932127034639020357
400,9600,'GPKNIBYYSU',-4645038059383759290
401,9599,'FFBFVTTVWN',3449160193581498082
402,9598,'FIKQRJHFAQ',-5361912325712707675
403,9597,'SFBOTUXWAS',-8709601127821142733
404,9596,'VBUQMJTGUJ',-2963337250081908794
405,9595,'LSXSFSLFFC',5455379904306127429
406,9594,'MXVJVWWULY',7279189804009488503
407,9593,'QSGMEAJMRS',-6536949356464366833
408,9592,'TQAFOTOTYF',-2262354764056894057
409,9591,'EQWLETYCSK',5608927024171201147
410,9590,'UCBIMWWNGK',3439875623905319086
411,9589,'RDGJIWAESW',-3047321748786783861
412,9588,'VYIRVOMKQI',-4146134202108524478
413,9587,'NTVOEENNKT',2446943830720985039
414,9586,'XSWMIRQFGM',-662280493656365577
415,9585,'SUUGPNIHVH',144109693199678972
416,9584,'WAOHEVHNYB',4439062811621505649
417,9583,'HVLUAQRAGW',-5778321189315875307
418,9582,'NMEUITCKEB',-6549276933552766748
419,9581,'RCAJRRYSKN',1510552640714194467
420,9580,'CPONXMVDUI',831751209779287095
421,9579,'MDRAGOAJBL',6572767038192588438
422,9578,'UNLPQTFMHV',3053721528048059219
423,9577,'QUXVSTCGRH',-2554936809728704561
424,9576,'YEVEEPTTYS',-5432202457597710607
425,9575,'GVHFNDPQCW',7909539815659556870
426,9574,'JOYYFQUWIT',-7889200417320233955
427,9573,'QCRYVTHLRC',1780061758535985335
428,9572,'GWMFVIQSPS',6751923975789627972
429,9571,'DEMGXBRYFB',-7845150676705428119
430,9570,'OWOHIDXCBF',2777493193025925999
431,9569,'QHTBMGOOEB',-327566001695334181
432,9568,'MRSMVHQPDD',-5399171829796480016
433,9567,'OHLBDNCMJQ',5732613036172185417
434,9566,'JYOGARVMHQ',-8919763066552965937
435,9565,'LJKJMIQPXW',3661238173275596126
436,9564,'FMJDLRYGBJ',-95829687348056452
437,9563,'BBEPVOQLAB',-242802324580777166
438,9562,'UQQKYVJBFM',-7005612714389266891
439,9561,'QEXHQQRFUV',-82039470612388086
440,9560,'WYIJUCINLI',-958603551737400212
441,9559,'UTKYBDONIR',-2147369836984627508
442,9558,'SPAFXAMXWO',-7262357468855434165
443,9557,'CFPPMFSYMY',9035024485626430288
444,9556,'HUTTNUUAHV',-9060908881239817157
445,9555,'HBASSKKSMK',-3617297466130766746
446,9554,'JTXBUHVUNH',-4519070312412883243
447,9553,'GRMYVMCUQQ',7813082617496290992
448,9552,'VALHPLMQUD',3365195864625708242
449,9551,'SOEHPWPPPL',4461323351009437660
450,9550,'IHPQSITQKL',2346481299517153992
451,9549,'KJOBNNHLGB',-5787637845047025448
452,9548,'YMDVHWMGWS',6796681771696708876
453,9547,'PVMFQIOALN',-9000407812677050325
454,9546,'SBIOHQJNJY',-8637541546579862677
455,9545,'YHFDHQEACL',-6704777924899555255
456,9544,'SPGHUTPEEC',5852917826949741423
457,9543,'GBWFNQKLMS',-4116309761522852834
458,9542,'PMRQFGSDOE',-7882754790440225634
459,9541,'FGYGANGGMM',-5957659775610300456
460,9540,'ABQPPNPCFV',445776604325932130
461,9539,'STORWUWTOU',-5941997954990380708
462,9538,'AXXJGRWUES',-1845856925273898022
463,9537,'QXMUUHSBPW',5734959376261597601
464,9536,'FSIQPLYKFY',-3332907175509010060
465,9535,'ECQWOWKQEU',1855862291205996743
466,9534,'IJSJUODXTY',766816194602695415
467,9533,'QBYOIXXCFY',-3540934961933258109
468,9532,'PFKRJJFHLT',-3357216631194533141
469,9531,'FGYQYDYWCH',8416774172105617892
470,9530,'TGIRRPBVXS',8960400773610770753
471,9529,'FYMAHOIQMR',-1439854616664800873
472,9528,'DKWJPUVRPI',-7924380551367110281
473,9527,'FHLKYFKIEO',6079363699962750795
474,9526,'YVFLUXRGVW',971862929824785430
475,9525,'NFDMMSGNEL',6861548797251508201
476,9524,'VRAWPWDDYL',5982856424085988267
477,9523,'TFXPGEHYIQ',2757614400603782220
478,9522,'NDLVMGNVRD',4553756799651948076
479,9521,'GGEUWDTQMM',-7148658231882503697
480,9520,'ONCBSQKUWI',-209290822983009271
481,9519,'UCGBTKGJUK',-3896587322492689053
482,9518,'FBBXPNQQJL',-1435007380127206873
483,9517,'FYFSANAPTP',8014433366415021537
484,9516,'QCHBAGGPOV',8061638617032115264
485,9515,'POPKJIPTUE',-137998999106408367
486,9514,'FNOWOWAKBP',-4902642411825640260
487,9513,'EYHEFXLHEE',-5902152979815277532
488,9512,'ASGTVPPGEW',4515922905908681396
489,9511,'XYLONXYSXJ',-7863939389692062734
490,9510,'SXUIPHAOQG',3747883077877136939
491,9509,'SJDCASJTUR',-7743221070745837101
492,9508,'IHHVMXMFDW',-361066420378761925
493,9507,'FQKJKXCQSE',7448327580767247560
494,9506,'LOCVMNHYSA',-2072499619650767509
495,9505,'NCYYGDLDPU',8442456123574132843
496,9504,'KBYNHSGVPB',-6218868911779434980
497,9503,'OFCEHUKNMW',2455793799685416393
498,9502,'EHGVBIIFMB',3681304777386910675
499,9501,'MSLADOHIDK',6537578935398690338
500,9500,'WWAMYMLYMR',-103520502032246073
501,9499,'HGCFPJTBYG',8716210251415246570
502,9498,'IALKJWWHOP',7728993649328343514
503,9497,'GIEIVPPPOM',5873093725985325504
504,9496,'XGQQXWWTUV',72880613219946088
505,9495,'VWCILTJXAL',-2211547951390704689
506,9494,'PWBXHHLHNF',-5102645397643671965
507,9493,'KFPWMGJCEK',486504681537970476
508,9492,'TMTPNBBXDN',2682187511341020769
509,9491,'TMVGSHEEKX',1492010402695694036
510,9490,'JHNDKPCUKK',-2832025043481069963
511,9489,'IDDJSLVREB',6361077433523822779
512,9488,'QRYFMABGIU',-1049472532892416363
513,9487,'ITFTSETIFP',9038908846108204996
514,9486,'IAXGKVVMYX',5531216397510331550
515,9485,'HRRMOEMEXX',1917155611995956705
516,9484,'CJQFVXKIRK',4142843425868902405
517,9483,'KFHKADMOQN',678976591515098705
518,9482,'QORRVHLBQE',-7639857340698799802
519,9481,'WFQLYDYDTX',-657970304623533298
520,9480,'LVKDUBVGNG',3332190059443184214
521,9479,'FWVMVOXTEN',-4794348611652558479
522,9478,'NQILTYIEOS',-6650403861764659849
523,9477,'TWMLGUMEVN',-6087389028612807670
524,9476,'OIISJEWYTD',6536469864730427831
525,9475,'NPBXCSCKUL',5055056936955833482
526,9474,'VHRNRMHIIA',-8290512906402608419
527,9473,'PSMVGLLFGL',-1482334742743633097
528,9472,'JRFOTOWWPQ',6091360173673271579
529,9471,'CKHBCJXDPW',6446699980306010605
530,9470,'DHVIXXFAGO',-4005019795392269475
531,9469,'UMWHWFRSCK',3093534283411467773
532,9468,'KSNKLQIGOI',-8576499113743636119
533,9467,'XRBNOKABRM',502827048407013202
534,9466,'NJODOYWKTK',-6490939797307397596
535,9465,'JHMCEUQWGD',8188890716561613339
536,9464,'PNOMNKPHIS',7798255690875843659
537,9463,'ETQPBIXMDM',3288574129180344962
538,9462,'DDRTQXISWW',-9042787221619924147
539,9461,'XVGNAKEJKX',-6033262215896972193
540,9460,'CWIBNDDNOO',3290457929246983131
541,9459,'KYWXBQCITW',7637530150107447244
542,9458,'FWPSYVOOUI',-208992364359810675
543,9457,'JTIWLEWRTQ',-3255976808338408092
544,9456,'QCKMISVFOW',-7458734654965356312
545,9455,'YMSGDMWWIG',-2281786607743692912
546,9454,'BBILXPRYQD',-1837728914646447446
547,9453,'SCHVHVAOKK',-8698120759162350959
548,9452,'NIDNMYPSEU',4923180705461393258
549,9451,'WSXKCHPFKR',8199702689526128706
550,9450,'VQGOAMCGNN',-1247664725400125405
551,9449,'PWJUDBKXNT',6244468035305845628
552,9448,'MDSQIEUWBV',2220498004415756585
553,9447,'SIQLULJRXP',8263003195213806301
